experiment,pioreactor_unit,timestamp,event_name,message,data,timestamp_localtime,hours_since_experiment_created
Long Yeast Grow,pioreactor02,2025-09-19T14:26:33.450Z,UpdatedHeaterDC,delta_dc=2.0199999999999987,"{""current_dc"": 49.38, ""delta_dc"": 2.0199999999999987, ""target_temperature"": 30.0, ""latest_temperature"": 29.86}",2025-09-19 16:26:33.450,15.1225
Long Yeast Grow,pioreactor02,2025-09-19T14:29:53.451Z,UpdatedHeaterDC,delta_dc=-0.35600000000000875,"{""current_dc"": 49.02, ""delta_dc"": -0.35600000000000875, ""target_temperature"": 30.0, ""latest_temperature"": 29.96}",2025-09-19 16:29:53.451,15.178055555556
Long Yeast Grow,pioreactor02,2025-09-19T14:33:13.450Z,UpdatedHeaterDC,delta_dc=0.03200000000001211,"{""current_dc"": 49.05, ""delta_dc"": 0.03200000000001211, ""target_temperature"": 30.0, ""latest_temperature"": 29.97}",2025-09-19 16:33:13.450,15.233611111111
Long Yeast Grow,pioreactor02,2025-09-19T14:36:33.450Z,UpdatedHeaterDC,delta_dc=-0.13800000000000523,"{""current_dc"": 48.91, ""delta_dc"": -0.13800000000000523, ""target_temperature"": 30.0, ""latest_temperature"": 30.0}",2025-09-19 16:36:33.450,15.289166666667
Long Yeast Grow,pioreactor02,2025-09-19T14:39:53.449Z,UpdatedHeaterDC,delta_dc=0.4319999999999907,"{""current_dc"": 49.34, ""delta_dc"": 0.4319999999999907, ""target_temperature"": 30.0, ""latest_temperature"": 29.94}",2025-09-19 16:39:53.449,15.344722222222
Long Yeast Grow,pioreactor02,2025-09-19T14:43:13.450Z,UpdatedHeaterDC,delta_dc=0.5880000000000131,"{""current_dc"": 49.93, ""delta_dc"": 0.5880000000000131, ""target_temperature"": 30.0, ""latest_temperature"": 29.88}",2025-09-19 16:43:13.450,15.400277777778
Long Yeast Grow,pioreactor02,2025-09-19T14:46:33.453Z,UpdatedHeaterDC,delta_dc=-1.272000000000015,"{""current_dc"": 48.66, ""delta_dc"": -1.272000000000015, ""target_temperature"": 30.0, ""latest_temperature"": 30.1}",2025-09-19 16:46:33.453,15.455833333333
Long Yeast Grow,pioreactor02,2025-09-19T14:49:53.451Z,UpdatedHeaterDC,delta_dc=0.3160000000000096,"{""current_dc"": 48.98, ""delta_dc"": 0.3160000000000096, ""target_temperature"": 30.0, ""latest_temperature"": 30.02}",2025-09-19 16:49:53.451,15.511388888889
Long Yeast Grow,pioreactor02,2025-09-19T14:53:13.450Z,UpdatedHeaterDC,delta_dc=-0.12400000000001014,"{""current_dc"": 48.86, ""delta_dc"": -0.12400000000001014, ""target_temperature"": 30.0, ""latest_temperature"": 30.03}",2025-09-19 16:53:13.450,15.566944444444
Long Yeast Grow,pioreactor02,2025-09-19T14:56:33.449Z,UpdatedHeaterDC,delta_dc=-1.0139999999999958,"{""current_dc"": 47.85, ""delta_dc"": -1.0139999999999958, ""target_temperature"": 30.0, ""latest_temperature"": 30.16}",2025-09-19 16:56:33.449,15.6225
Long Yeast Grow,pioreactor02,2025-09-19T14:59:53.451Z,UpdatedHeaterDC,delta_dc=0.23199999999999857,"{""current_dc"": 48.08, ""delta_dc"": 0.23199999999999857, ""target_temperature"": 30.0, ""latest_temperature"": 30.07}",2025-09-19 16:59:53.451,15.678055555556
Long Yeast Grow,pioreactor02,2025-09-19T15:03:13.450Z,UpdatedHeaterDC,delta_dc=2.122000000000001,"{""current_dc"": 50.2, ""delta_dc"": 2.122000000000001, ""target_temperature"": 30.0, ""latest_temperature"": 29.75}",2025-09-19 17:03:13.450,15.733611111111
Long Yeast Grow,pioreactor02,2025-09-19T15:06:33.452Z,UpdatedHeaterDC,delta_dc=0.0020000000000010565,"{""current_dc"": 50.2, ""delta_dc"": 0.0020000000000010565, ""target_temperature"": 30.0, ""latest_temperature"": 29.84}",2025-09-19 17:06:33.452,15.789166666667
Long Yeast Grow,pioreactor02,2025-09-19T15:09:53.451Z,UpdatedHeaterDC,delta_dc=0.5599999999999973,"{""current_dc"": 50.76, ""delta_dc"": 0.5599999999999973, ""target_temperature"": 30.0, ""latest_temperature"": 29.82}",2025-09-19 17:09:53.451,15.844722222222
Long Yeast Grow,pioreactor02,2025-09-19T15:13:13.451Z,UpdatedHeaterDC,delta_dc=-1.1159999999999926,"{""current_dc"": 49.64, ""delta_dc"": -1.1159999999999926, ""target_temperature"": 30.0, ""latest_temperature"": 30.04}",2025-09-19 17:13:13.451,15.900277777778
Long Yeast Grow,pioreactor02,2025-09-19T15:16:33.450Z,UpdatedHeaterDC,delta_dc=-0.7519999999999967,"{""current_dc"": 48.89, ""delta_dc"": -0.7519999999999967, ""target_temperature"": 30.0, ""latest_temperature"": 30.13}",2025-09-19 17:16:33.450,15.955833333333
Long Yeast Grow,pioreactor02,2025-09-19T15:19:53.450Z,UpdatedHeaterDC,delta_dc=0.7419999999999923,"{""current_dc"": 49.63, ""delta_dc"": 0.7419999999999923, ""target_temperature"": 30.0, ""latest_temperature"": 29.98}",2025-09-19 17:19:53.450,16.011388888889
Long Yeast Grow,pioreactor02,2025-09-19T15:23:13.451Z,UpdatedHeaterDC,delta_dc=0.6999999999999978,"{""current_dc"": 50.33, ""delta_dc"": 0.6999999999999978, ""target_temperature"": 30.0, ""latest_temperature"": 29.89}",2025-09-19 17:23:13.451,16.066944444444
Long Yeast Grow,pioreactor02,2025-09-19T15:26:33.451Z,UpdatedHeaterDC,delta_dc=0.6460000000000037,"{""current_dc"": 50.98, ""delta_dc"": 0.6460000000000037, ""target_temperature"": 30.0, ""latest_temperature"": 29.84}",2025-09-19 17:26:33.451,16.1225
Long Yeast Grow,pioreactor02,2025-09-19T15:29:53.450Z,UpdatedHeaterDC,delta_dc=-1.5279999999999965,"{""current_dc"": 49.45, ""delta_dc"": -1.5279999999999965, ""target_temperature"": 30.0, ""latest_temperature"": 30.11}",2025-09-19 17:29:53.450,16.178055555556
Long Yeast Grow,pioreactor02,2025-09-19T15:33:13.449Z,UpdatedHeaterDC,delta_dc=0.9379999999999882,"{""current_dc"": 50.39, ""delta_dc"": 0.9379999999999882, ""target_temperature"": 30.0, ""latest_temperature"": 29.94}",2025-09-19 17:33:13.449,16.233611111111
Long Yeast Grow,pioreactor02,2025-09-19T15:36:33.450Z,UpdatedHeaterDC,delta_dc=-1.2119999999999869,"{""current_dc"": 49.18, ""delta_dc"": -1.2119999999999869, ""target_temperature"": 30.0, ""latest_temperature"": 30.13}",2025-09-19 17:36:33.450,16.289166666667
Long Yeast Grow,pioreactor02,2025-09-19T15:39:53.450Z,UpdatedHeaterDC,delta_dc=-0.05000000000000357,"{""current_dc"": 49.13, ""delta_dc"": -0.05000000000000357, ""target_temperature"": 30.0, ""latest_temperature"": 30.09}",2025-09-19 17:39:53.450,16.344722222222
Long Yeast Grow,pioreactor02,2025-09-19T15:43:13.450Z,UpdatedHeaterDC,delta_dc=0.34199999999998804,"{""current_dc"": 49.47, ""delta_dc"": 0.34199999999998804, ""target_temperature"": 30.0, ""latest_temperature"": 30.01}",2025-09-19 17:43:13.450,16.400277777778
Long Yeast Grow,pioreactor02,2025-09-19T15:46:33.452Z,UpdatedHeaterDC,delta_dc=-0.6019999999999918,"{""current_dc"": 48.87, ""delta_dc"": -0.6019999999999918, ""target_temperature"": 30.0, ""latest_temperature"": 30.09}",2025-09-19 17:46:33.452,16.455833333333
Long Yeast Grow,pioreactor02,2025-09-19T15:49:53.451Z,UpdatedHeaterDC,delta_dc=0.6300000000000074,"{""current_dc"": 49.5, ""delta_dc"": 0.6300000000000074, ""target_temperature"": 30.0, ""latest_temperature"": 29.97}",2025-09-19 17:49:53.451,16.511388888889
Long Yeast Grow,pioreactor02,2025-09-19T15:53:13.451Z,UpdatedHeaterDC,delta_dc=0.5099999999999937,"{""current_dc"": 50.01, ""delta_dc"": 0.5099999999999937, ""target_temperature"": 30.0, ""latest_temperature"": 29.91}",2025-09-19 17:53:13.451,16.566944444444
Long Yeast Grow,pioreactor02,2025-09-19T15:56:33.450Z,UpdatedHeaterDC,delta_dc=0.16199999999998838,"{""current_dc"": 50.17, ""delta_dc"": 0.16199999999998838, ""target_temperature"": 30.0, ""latest_temperature"": 29.92}",2025-09-19 17:56:33.450,16.6225
Long Yeast Grow,pioreactor02,2025-09-19T15:59:53.450Z,UpdatedHeaterDC,delta_dc=-1.447999999999982,"{""current_dc"": 48.72, ""delta_dc"": -1.447999999999982, ""target_temperature"": 30.0, ""latest_temperature"": 30.15}",2025-09-19 17:59:53.450,16.678055555556
Long Yeast Grow,pioreactor02,2025-09-19T16:03:13.450Z,UpdatedHeaterDC,delta_dc=0.5459999999999965,"{""current_dc"": 49.27, ""delta_dc"": 0.5459999999999965, ""target_temperature"": 30.0, ""latest_temperature"": 30.02}",2025-09-19 18:03:13.450,16.733611111111
Long Yeast Grow,pioreactor02,2025-09-19T16:06:33.452Z,UpdatedHeaterDC,delta_dc=0.5960000000000001,"{""current_dc"": 49.87, ""delta_dc"": 0.5960000000000001, ""target_temperature"": 30.0, ""latest_temperature"": 29.93}",2025-09-19 18:06:33.452,16.789166666667
Long Yeast Grow,pioreactor02,2025-09-19T16:09:53.451Z,UpdatedHeaterDC,delta_dc=-1.0420000000000116,"{""current_dc"": 48.83, ""delta_dc"": -1.0420000000000116, ""target_temperature"": 30.0, ""latest_temperature"": 30.1}",2025-09-19 18:09:53.451,16.844722222222
Long Yeast Grow,pioreactor02,2025-09-19T16:13:13.451Z,UpdatedHeaterDC,delta_dc=0.9640000000000085,"{""current_dc"": 49.79, ""delta_dc"": 0.9640000000000085, ""target_temperature"": 30.0, ""latest_temperature"": 29.93}",2025-09-19 18:13:13.451,16.900277777778
Long Yeast Grow,pioreactor02,2025-09-19T16:16:33.450Z,UpdatedHeaterDC,delta_dc=-0.6820000000000064,"{""current_dc"": 49.11, ""delta_dc"": -0.6820000000000064, ""target_temperature"": 30.0, ""latest_temperature"": 30.05}",2025-09-19 18:16:33.450,16.955833333333
Long Yeast Grow,pioreactor02,2025-09-19T16:19:53.449Z,UpdatedHeaterDC,delta_dc=0.5900000000000084,"{""current_dc"": 49.7, ""delta_dc"": 0.5900000000000084, ""target_temperature"": 30.0, ""latest_temperature"": 29.95}",2025-09-19 18:19:53.449,17.011388888889
Long Yeast Grow,pioreactor02,2025-09-19T16:23:13.452Z,UpdatedHeaterDC,delta_dc=0.490000000000007,"{""current_dc"": 50.19, ""delta_dc"": 0.490000000000007, ""target_temperature"": 30.0, ""latest_temperature"": 29.9}",2025-09-19 18:23:13.452,17.066944444444
Long Yeast Grow,pioreactor02,2025-09-19T16:26:33.451Z,UpdatedHeaterDC,delta_dc=-0.3160000000000096,"{""current_dc"": 49.87, ""delta_dc"": -0.3160000000000096, ""target_temperature"": 30.0, ""latest_temperature"": 29.98}",2025-09-19 18:26:33.451,17.1225
Long Yeast Grow,pioreactor02,2025-09-19T16:29:53.450Z,UpdatedHeaterDC,delta_dc=-0.8839999999999939,"{""current_dc"": 48.99, ""delta_dc"": -0.8839999999999939, ""target_temperature"": 30.0, ""latest_temperature"": 30.11}",2025-09-19 18:29:53.450,17.178055555556
Long Yeast Grow,pioreactor02,2025-09-19T16:33:13.450Z,UpdatedHeaterDC,delta_dc=2.233999999999986,"{""current_dc"": 51.22, ""delta_dc"": 2.233999999999986, ""target_temperature"": 30.0, ""latest_temperature"": 29.76}",2025-09-19 18:33:13.450,17.233611111111
Long Yeast Grow,pioreactor02,2025-09-19T16:36:33.450Z,UpdatedHeaterDC,delta_dc=-0.45599999999999374,"{""current_dc"": 50.76, ""delta_dc"": -0.45599999999999374, ""target_temperature"": 30.0, ""latest_temperature"": 29.91}",2025-09-19 18:36:33.450,17.289166666667
Long Yeast Grow,pioreactor02,2025-09-19T16:39:53.452Z,UpdatedHeaterDC,delta_dc=-0.9899999999999871,"{""current_dc"": 49.77, ""delta_dc"": -0.9899999999999871, ""target_temperature"": 30.0, ""latest_temperature"": 30.08}",2025-09-19 18:39:53.452,17.344722222222
Long Yeast Grow,pioreactor02,2025-09-19T16:43:13.446Z,UpdatedHeaterDC,delta_dc=-0.5680000000000007,"{""current_dc"": 49.2, ""delta_dc"": -0.5680000000000007, ""target_temperature"": 30.0, ""latest_temperature"": 30.13}",2025-09-19 18:43:13.446,17.400277777778
Long Yeast Grow,pioreactor02,2025-09-19T16:46:33.450Z,UpdatedHeaterDC,delta_dc=0.6700000000000066,"{""current_dc"": 49.87, ""delta_dc"": 0.6700000000000066, ""target_temperature"": 30.0, ""latest_temperature"": 29.99}",2025-09-19 18:46:33.450,17.455833333333
Long Yeast Grow,pioreactor02,2025-09-19T16:49:53.450Z,UpdatedHeaterDC,delta_dc=0.17000000000000098,"{""current_dc"": 50.04, ""delta_dc"": 0.17000000000000098, ""target_temperature"": 30.0, ""latest_temperature"": 29.97}",2025-09-19 18:49:53.450,17.511388888889
Long Yeast Grow,pioreactor02,2025-09-19T16:53:13.493Z,UpdatedHeaterDC,delta_dc=-0.3540000000000134,"{""current_dc"": 49.69, ""delta_dc"": -0.3540000000000134, ""target_temperature"": 30.0, ""latest_temperature"": 30.03}",2025-09-19 18:53:13.493,17.566944444444
Long Yeast Grow,pioreactor02,2025-09-19T16:56:33.450Z,UpdatedHeaterDC,delta_dc=1.2900000000000063,"{""current_dc"": 50.98, ""delta_dc"": 1.2900000000000063, ""target_temperature"": 30.0, ""latest_temperature"": 29.84}",2025-09-19 18:56:33.450,17.6225
Long Yeast Grow,pioreactor02,2025-09-19T16:59:53.450Z,UpdatedHeaterDC,delta_dc=-1.3119999999999883,"{""current_dc"": 49.67, ""delta_dc"": -1.3119999999999883, ""target_temperature"": 30.0, ""latest_temperature"": 30.08}",2025-09-19 18:59:53.450,17.678055555556
Long Yeast Grow,pioreactor02,2025-09-19T17:03:13.450Z,UpdatedHeaterDC,delta_dc=0.3679999999999921,"{""current_dc"": 50.04, ""delta_dc"": 0.3679999999999921, ""target_temperature"": 30.0, ""latest_temperature"": 30.0}",2025-09-19 19:03:13.450,17.733611111111
Long Yeast Grow,pioreactor02,2025-09-19T17:06:33.450Z,UpdatedHeaterDC,delta_dc=0.3600000000000051,"{""current_dc"": 50.4, ""delta_dc"": 0.3600000000000051, ""target_temperature"": 30.0, ""latest_temperature"": 29.95}",2025-09-19 19:06:33.450,17.789166666667
Long Yeast Grow,pioreactor02,2025-09-19T17:09:53.450Z,UpdatedHeaterDC,delta_dc=-0.30200000000001453,"{""current_dc"": 50.1, ""delta_dc"": -0.30200000000001453, ""target_temperature"": 30.0, ""latest_temperature"": 30.01}",2025-09-19 19:09:53.450,17.844722222222
Long Yeast Grow,pioreactor02,2025-09-19T17:13:13.452Z,UpdatedHeaterDC,delta_dc=0.6940000000000062,"{""current_dc"": 50.79, ""delta_dc"": 0.6940000000000062, ""target_temperature"": 30.0, ""latest_temperature"": 29.91}",2025-09-19 19:13:13.452,17.900277777778
Long Yeast Grow,pioreactor02,2025-09-19T17:16:33.491Z,UpdatedHeaterDC,delta_dc=-0.9899999999999871,"{""current_dc"": 49.8, ""delta_dc"": -0.9899999999999871, ""target_temperature"": 30.0, ""latest_temperature"": 30.08}",2025-09-19 19:16:33.491,17.955833333333
Long Yeast Grow,pioreactor02,2025-09-19T17:19:53.491Z,UpdatedHeaterDC,delta_dc=0.9439999999999797,"{""current_dc"": 50.74, ""delta_dc"": 0.9439999999999797, ""target_temperature"": 30.0, ""latest_temperature"": 29.92}",2025-09-19 19:19:53.491,18.011388888889
Long Yeast Grow,pioreactor02,2025-09-19T17:23:13.449Z,UpdatedHeaterDC,delta_dc=-0.07999999999999827,"{""current_dc"": 50.66, ""delta_dc"": -0.07999999999999827, ""target_temperature"": 30.0, ""latest_temperature"": 29.96}",2025-09-19 19:23:13.449,18.066944444444
Long Yeast Grow,pioreactor02,2025-09-19T17:26:33.450Z,UpdatedHeaterDC,delta_dc=1.1120000000000019,"{""current_dc"": 51.77, ""delta_dc"": 1.1120000000000019, ""target_temperature"": 30.0, ""latest_temperature"": 29.82}",2025-09-19 19:26:33.450,18.1225
Long Yeast Grow,pioreactor02,2025-09-19T17:29:53.451Z,UpdatedHeaterDC,delta_dc=-0.46799999999999353,"{""current_dc"": 51.3, ""delta_dc"": -0.46799999999999353, ""target_temperature"": 30.0, ""latest_temperature"": 29.95}",2025-09-19 19:29:53.451,18.178055555556
Long Yeast Grow,pioreactor02,2025-09-19T17:33:13.450Z,UpdatedHeaterDC,delta_dc=-0.7340000000000052,"{""current_dc"": 50.57, ""delta_dc"": -0.7340000000000052, ""target_temperature"": 30.0, ""latest_temperature"": 30.07}",2025-09-19 19:33:13.450,18.233611111111
