experiment,pioreactor_unit,timestamp,temperature_c,timestamp_localtime,hours_since_experiment_created
Yeast Grow 4 Days,pioreactor02,2025-09-21T05:50:56.610Z,31.86,2025-09-21 07:50:56.610,24.809722222222
Yeast Grow 4 Days,pioreactor02,2025-09-21T05:54:16.611Z,31.82,2025-09-21 07:54:16.611,24.865277777778
Yeast Grow 4 Days,pioreactor02,2025-09-21T05:57:36.612Z,31.9,2025-09-21 07:57:36.612,24.920833333333
Yeast Grow 4 Days,pioreactor02,2025-09-21T06:00:56.612Z,31.91,2025-09-21 08:00:56.612,24.976388888889
Yeast Grow 4 Days,pioreactor02,2025-09-21T06:04:16.612Z,32.0,2025-09-21 08:04:16.612,25.031944444444
Yeast Grow 4 Days,pioreactor02,2025-09-21T06:07:36.611Z,31.77,2025-09-21 08:07:36.611,25.0875
Yeast Grow 4 Days,pioreactor02,2025-09-21T06:10:56.612Z,31.96,2025-09-21 08:10:56.612,25.143055555556
Yeast Grow 4 Days,pioreactor02,2025-09-21T06:14:16.612Z,31.97,2025-09-21 08:14:16.612,25.198611111111
Yeast Grow 4 Days,pioreactor02,2025-09-21T06:17:36.610Z,31.87,2025-09-21 08:17:36.610,25.254166666667
Yeast Grow 4 Days,pioreactor02,2025-09-21T06:20:56.612Z,31.81,2025-09-21 08:20:56.612,25.309722222222
Yeast Grow 4 Days,pioreactor02,2025-09-21T06:24:16.612Z,31.89,2025-09-21 08:24:16.612,25.365277777778
Yeast Grow 4 Days,pioreactor02,2025-09-21T06:27:36.612Z,32.06,2025-09-21 08:27:36.612,25.420833333333
Yeast Grow 4 Days,pioreactor02,2025-09-21T06:30:56.612Z,32.26,2025-09-21 08:30:56.612,25.476388888889
Yeast Grow 4 Days,pioreactor02,2025-09-21T06:34:16.614Z,32.49,2025-09-21 08:34:16.614,25.531944444444
Yeast Grow 4 Days,pioreactor02,2025-09-21T06:37:36.610Z,32.54,2025-09-21 08:37:36.610,25.5875
Yeast Grow 4 Days,pioreactor02,2025-09-21T06:40:56.611Z,32.5,2025-09-21 08:40:56.611,25.643055555556
Yeast Grow 4 Days,pioreactor02,2025-09-21T06:44:16.611Z,32.77,2025-09-21 08:44:16.611,25.698611111111
Yeast Grow 4 Days,pioreactor02,2025-09-21T06:47:36.612Z,32.52,2025-09-21 08:47:36.612,25.754166666667
Yeast Grow 4 Days,pioreactor02,2025-09-21T06:50:56.613Z,32.6,2025-09-21 08:50:56.613,25.809722222222
Yeast Grow 4 Days,pioreactor02,2025-09-21T06:54:16.613Z,32.48,2025-09-21 08:54:16.613,25.865277777778
Yeast Grow 4 Days,pioreactor02,2025-09-21T06:57:36.612Z,32.11,2025-09-21 08:57:36.612,25.920833333333
Yeast Grow 4 Days,pioreactor02,2025-09-21T07:00:56.611Z,32.43,2025-09-21 09:00:56.611,25.976388888889
Yeast Grow 4 Days,pioreactor02,2025-09-21T07:04:16.613Z,32.48,2025-09-21 09:04:16.613,26.031944444444
Yeast Grow 4 Days,pioreactor02,2025-09-21T07:07:36.612Z,32.35,2025-09-21 09:07:36.612,26.0875
Yeast Grow 4 Days,pioreactor02,2025-09-21T07:10:56.611Z,32.12,2025-09-21 09:10:56.611,26.143055555556
Yeast Grow 4 Days,pioreactor02,2025-09-21T07:14:16.612Z,32.04,2025-09-21 09:14:16.612,26.198611111111
Yeast Grow 4 Days,pioreactor02,2025-09-21T07:17:36.611Z,31.83,2025-09-21 09:17:36.611,26.254166666667
Yeast Grow 4 Days,pioreactor02,2025-09-21T07:20:56.611Z,31.89,2025-09-21 09:20:56.611,26.309722222222
Yeast Grow 4 Days,pioreactor02,2025-09-21T07:24:16.612Z,31.97,2025-09-21 09:24:16.612,26.365277777778
Yeast Grow 4 Days,pioreactor02,2025-09-21T07:27:36.610Z,31.82,2025-09-21 09:27:36.610,26.420833333333
Yeast Grow 4 Days,pioreactor02,2025-09-21T07:30:56.611Z,32.14,2025-09-21 09:30:56.611,26.476388888889
Yeast Grow 4 Days,pioreactor02,2025-09-21T07:34:16.613Z,32.09,2025-09-21 09:34:16.613,26.531944444444
Yeast Grow 4 Days,pioreactor02,2025-09-21T07:37:36.613Z,31.97,2025-09-21 09:37:36.613,26.5875
Yeast Grow 4 Days,pioreactor02,2025-09-21T07:40:56.611Z,31.94,2025-09-21 09:40:56.611,26.643055555556
Yeast Grow 4 Days,pioreactor02,2025-09-21T07:44:16.612Z,31.82,2025-09-21 09:44:16.612,26.698611111111
Yeast Grow 4 Days,pioreactor02,2025-09-21T07:47:36.611Z,31.8,2025-09-21 09:47:36.611,26.754166666667
Yeast Grow 4 Days,pioreactor02,2025-09-21T07:50:56.612Z,31.84,2025-09-21 09:50:56.612,26.809722222222
Yeast Grow 4 Days,pioreactor02,2025-09-21T07:54:16.612Z,31.73,2025-09-21 09:54:16.612,26.865277777778
Yeast Grow 4 Days,pioreactor02,2025-09-21T07:57:36.612Z,31.68,2025-09-21 09:57:36.612,26.920833333333
Yeast Grow 4 Days,pioreactor02,2025-09-21T08:00:56.612Z,32.14,2025-09-21 10:00:56.612,26.976388888889
Yeast Grow 4 Days,pioreactor02,2025-09-21T08:04:16.612Z,31.99,2025-09-21 10:04:16.612,27.031944444444
Yeast Grow 4 Days,pioreactor02,2025-09-21T08:07:36.611Z,32.11,2025-09-21 10:07:36.611,27.0875
Yeast Grow 4 Days,pioreactor02,2025-09-21T08:10:56.612Z,31.97,2025-09-21 10:10:56.612,27.143055555556
Yeast Grow 4 Days,pioreactor02,2025-09-21T08:14:16.610Z,32.01,2025-09-21 10:14:16.610,27.198611111111
Yeast Grow 4 Days,pioreactor02,2025-09-21T08:17:36.612Z,32.13,2025-09-21 10:17:36.612,27.254166666667
