experiment,pioreactor_unit,timestamp,message,source,level,task,timestamp_localtime,hours_since_experiment_created
Yeast Grow 4 Days,pioreactor02,2025-09-21T01:07:36.616Z,PID output = -1.2380000000000073,app,DEBUG,temperature_automation,2025-09-21 03:07:36.616,20.0875
Yeast Grow 4 Days,pioreactor02,2025-09-21T01:10:56.611Z,"features={'previous_heater_dc': 85.37, 'room_temp': 22.0, 'is_rpi_zero': False, 'volume': 14.0, 'time_series_of_temp': [58.125, 54.666666666666664, 52.09375, 49.979166666666664, 48.145833333333336, 46.583333333333336, 45.1875, 43.958333333333336, 42.875, 41.916666666666664, 41.0625, 40.260416666666664, 39.572916666666664, 38.9375, 38.364583333333336, 37.822916666666664, 37.354166666666664, 36.875, 36.5, 36.114583333333336, 35.75]}",app,DEBUG,temperature_automation,2025-09-21 03:10:56.611,20.143055555556
Yeast Grow 4 Days,pioreactor02,2025-09-21T01:10:56.619Z,PID output = 0.49999999999998,app,DEBUG,temperature_automation,2025-09-21 03:10:56.619,20.143055555556
Yeast Grow 4 Days,pioreactor02,2025-09-21T01:14:16.612Z,"features={'previous_heater_dc': 85.87, 'room_temp': 22.0, 'is_rpi_zero': False, 'volume': 14.0, 'time_series_of_temp': [58.21875, 54.739583333333336, 52.15625, 50.020833333333336, 48.1875, 46.59375, 45.197916666666664, 43.989583333333336, 42.895833333333336, 41.927083333333336, 41.0625, 40.28125, 39.572916666666664, 38.947916666666664, 38.354166666666664, 37.822916666666664, 37.34375, 36.895833333333336, 36.5, 36.125, 35.75]}",app,DEBUG,temperature_automation,2025-09-21 03:14:16.612,20.198611111111
Yeast Grow 4 Days,pioreactor02,2025-09-21T01:14:16.620Z,PID output = 0.0200000000000287,app,DEBUG,temperature_automation,2025-09-21 03:14:16.620,20.198611111111
Yeast Grow 4 Days,pioreactor02,2025-09-21T01:17:36.611Z,"features={'previous_heater_dc': 85.89, 'room_temp': 22.0, 'is_rpi_zero': False, 'volume': 14.0, 'time_series_of_temp': [58.1875, 54.739583333333336, 52.145833333333336, 50.0, 48.166666666666664, 46.583333333333336, 45.177083333333336, 43.979166666666664, 42.885416666666664, 41.90625, 41.052083333333336, 40.270833333333336, 39.5625, 38.927083333333336, 38.333333333333336, 37.8125, 37.322916666666664, 36.875, 36.489583333333336, 36.083333333333336, 35.75]}",app,DEBUG,temperature_automation,2025-09-21 03:17:36.611,20.254166666667
Yeast Grow 4 Days,pioreactor02,2025-09-21T01:17:36.619Z,PID output = 0.6219999999999786,app,DEBUG,temperature_automation,2025-09-21 03:17:36.619,20.254166666667
Yeast Grow 4 Days,pioreactor02,2025-09-21T01:20:56.612Z,"features={'previous_heater_dc': 86.51, 'room_temp': 22.0, 'is_rpi_zero': False, 'volume': 14.0, 'time_series_of_temp': [58.364583333333336, 54.864583333333336, 52.25, 50.09375, 48.25, 46.645833333333336, 45.229166666666664, 44.010416666666664, 42.90625, 41.9375, 41.0625, 40.270833333333336, 39.5625, 38.927083333333336, 38.333333333333336, 37.8125, 37.3125, 36.875, 36.447916666666664, 36.09375, 35.75]}",app,DEBUG,temperature_automation,2025-09-21 03:20:56.612,20.309722222222
Yeast Grow 4 Days,pioreactor02,2025-09-21T01:20:56.621Z,PID output = 0.9280000000000057,app,DEBUG,temperature_automation,2025-09-21 03:20:56.621,20.309722222222
Yeast Grow 4 Days,pioreactor02,2025-09-21T01:24:16.612Z,"features={'previous_heater_dc': 87.44, 'room_temp': 22.0, 'is_rpi_zero': False, 'volume': 14.0, 'time_series_of_temp': [58.666666666666664, 55.114583333333336, 52.489583333333336, 50.302083333333336, 48.447916666666664, 46.833333333333336, 45.40625, 44.166666666666664, 43.0625, 42.072916666666664, 41.197916666666664, 40.385416666666664, 39.6875, 39.052083333333336, 38.447916666666664, 37.9375, 37.4375, 36.989583333333336, 36.5625, 36.1875, 35.8125]}",app,DEBUG,temperature_automation,2025-09-21 03:24:16.612,20.365277777778
Yeast Grow 4 Days,pioreactor02,2025-09-21T01:24:16.621Z,PID output = -0.6119999999999904,app,DEBUG,temperature_automation,2025-09-21 03:24:16.621,20.365277777778
Yeast Grow 4 Days,pioreactor02,2025-09-21T01:27:36.610Z,"features={'previous_heater_dc': 86.83, 'room_temp': 22.0, 'is_rpi_zero': False, 'volume': 14.0, 'time_series_of_temp': [58.552083333333336, 55.0, 52.40625, 50.239583333333336, 48.385416666666664, 46.78125, 45.364583333333336, 44.125, 43.010416666666664, 42.052083333333336, 41.177083333333336, 40.375, 39.677083333333336, 39.041666666666664, 38.4375, 37.90625, 37.40625, 36.958333333333336, 36.552083333333336, 36.15625, 35.8125]}",app,DEBUG,temperature_automation,2025-09-21 03:27:36.610,20.420833333333
Yeast Grow 4 Days,pioreactor02,2025-09-21T01:27:36.617Z,PID output = -0.42599999999999905,app,DEBUG,temperature_automation,2025-09-21 03:27:36.617,20.420833333333
Yeast Grow 4 Days,pioreactor02,2025-09-21T01:30:56.612Z,"features={'previous_heater_dc': 86.4, 'room_temp': 22.0, 'is_rpi_zero': False, 'volume': 14.0, 'time_series_of_temp': [58.375, 54.875, 52.28125, 50.125, 48.28125, 46.677083333333336, 45.291666666666664, 44.041666666666664, 42.947916666666664, 41.96875, 41.104166666666664, 40.3125, 39.614583333333336, 38.96875, 38.385416666666664, 37.854166666666664, 37.375, 36.927083333333336, 36.5, 36.125, 35.75]}",app,DEBUG,temperature_automation,2025-09-21 03:30:56.612,20.476388888889
Yeast Grow 4 Days,pioreactor02,2025-09-21T01:30:56.620Z,PID output = 0.32799999999999296,app,DEBUG,temperature_automation,2025-09-21 03:30:56.620,20.476388888889
Yeast Grow 4 Days,pioreactor02,2025-09-21T01:34:16.611Z,"features={'previous_heater_dc': 86.73, 'room_temp': 22.0, 'is_rpi_zero': False, 'volume': 14.0, 'time_series_of_temp': [58.4375, 54.927083333333336, 52.322916666666664, 50.177083333333336, 48.3125, 46.708333333333336, 45.302083333333336, 44.072916666666664, 42.96875, 41.989583333333336, 41.125, 40.3125, 39.625, 38.989583333333336, 38.375, 37.864583333333336, 37.375, 36.9375, 36.5, 36.125, 35.75]}",app,DEBUG,temperature_automation,2025-09-21 03:34:16.611,20.531944444444
Yeast Grow 4 Days,pioreactor02,2025-09-21T01:34:16.619Z,PID output = 0.33999999999999275,app,DEBUG,temperature_automation,2025-09-21 03:34:16.619,20.531944444444
Yeast Grow 4 Days,pioreactor02,2025-09-21T01:37:36.611Z,"features={'previous_heater_dc': 87.07, 'room_temp': 22.0, 'is_rpi_zero': False, 'volume': 14.0, 'time_series_of_temp': [58.5625, 55.052083333333336, 52.447916666666664, 50.270833333333336, 48.416666666666664, 46.802083333333336, 45.395833333333336, 44.145833333333336, 43.052083333333336, 42.072916666666664, 41.1875, 40.416666666666664, 39.6875, 39.052083333333336, 38.447916666666664, 37.9375, 37.4375, 37.0, 36.572916666666664, 36.1875, 35.8125]}",app,DEBUG,temperature_automation,2025-09-21 03:37:36.611,20.5875
Yeast Grow 4 Days,pioreactor02,2025-09-21T01:37:36.619Z,PID output = 0.15599999999999667,app,DEBUG,temperature_automation,2025-09-21 03:37:36.619,20.5875
Yeast Grow 4 Days,pioreactor02,2025-09-21T01:40:56.613Z,"features={'previous_heater_dc': 87.23, 'room_temp': 22.0, 'is_rpi_zero': False, 'volume': 14.0, 'time_series_of_temp': [58.635416666666664, 55.09375, 52.479166666666664, 50.3125, 48.447916666666664, 46.833333333333336, 45.40625, 44.166666666666664, 43.0625, 42.072916666666664, 41.1875, 40.40625, 39.6875, 39.0625, 38.46875, 37.9375, 37.4375, 37.0, 36.5625, 36.1875, 35.84375]}",app,DEBUG,temperature_automation,2025-09-21 03:40:56.613,20.643055555556
Yeast Grow 4 Days,pioreactor02,2025-09-21T01:40:56.620Z,PID output = 0.5880000000000131,app,DEBUG,temperature_automation,2025-09-21 03:40:56.620,20.643055555556
Yeast Grow 4 Days,pioreactor02,2025-09-21T01:44:16.610Z,"features={'previous_heater_dc': 87.82, 'room_temp': 22.0, 'is_rpi_zero': False, 'volume': 14.0, 'time_series_of_temp': [58.8125, 55.25, 52.604166666666664, 50.416666666666664, 48.53125, 46.916666666666664, 45.489583333333336, 44.229166666666664, 43.125, 42.125, 41.25, 40.4375, 39.739583333333336, 39.083333333333336, 38.489583333333336, 37.9375, 37.447916666666664, 37.0, 36.583333333333336, 36.1875, 35.8125]}",app,DEBUG,temperature_automation,2025-09-21 03:44:16.610,20.698611111111
Yeast Grow 4 Days,pioreactor02,2025-09-21T01:44:16.618Z,PID output = -0.40800000000000763,app,DEBUG,temperature_automation,2025-09-21 03:44:16.618,20.698611111111
Yeast Grow 4 Days,pioreactor02,2025-09-21T01:47:36.611Z,"features={'previous_heater_dc': 87.41, 'room_temp': 22.0, 'is_rpi_zero': False, 'volume': 14.0, 'time_series_of_temp': [58.6875, 55.135416666666664, 52.520833333333336, 50.34375, 48.479166666666664, 46.854166666666664, 45.427083333333336, 44.208333333333336, 43.09375, 42.114583333333336, 41.229166666666664, 40.4375, 39.71875, 39.072916666666664, 38.5, 37.9375, 37.4375, 37.0, 36.5625, 36.1875, 35.822916666666664]}",app,DEBUG,temperature_automation,2025-09-21 03:47:36.611,20.754166666667
Yeast Grow 4 Days,pioreactor02,2025-09-21T01:47:36.619Z,PID output = -0.7400000000000225,app,DEBUG,temperature_automation,2025-09-21 03:47:36.619,20.754166666667
Yeast Grow 4 Days,pioreactor02,2025-09-21T01:50:56.610Z,"features={'previous_heater_dc': 86.67, 'room_temp': 22.0, 'is_rpi_zero': False, 'volume': 14.0, 'time_series_of_temp': [58.5, 54.947916666666664, 52.354166666666664, 50.208333333333336, 48.354166666666664, 46.75, 45.333333333333336, 44.104166666666664, 43.0, 42.020833333333336, 41.15625, 40.354166666666664, 39.666666666666664, 39.020833333333336, 38.4375, 37.916666666666664, 37.427083333333336, 36.9375, 36.5625, 36.177083333333336, 35.8125]}",app,DEBUG,temperature_automation,2025-09-21 03:50:56.610,20.809722222222
Yeast Grow 4 Days,pioreactor02,2025-09-21T01:50:56.618Z,PID output = 0.12600000000002182,app,DEBUG,temperature_automation,2025-09-21 03:50:56.618,20.809722222222
Yeast Grow 4 Days,pioreactor02,2025-09-21T01:54:16.610Z,"features={'previous_heater_dc': 86.8, 'room_temp': 22.0, 'is_rpi_zero': False, 'volume': 14.0, 'time_series_of_temp': [58.5, 54.96875, 52.375, 50.21875, 48.34375, 46.75, 45.333333333333336, 44.104166666666664, 43.0, 42.03125, 41.15625, 40.354166666666664, 39.645833333333336, 39.0, 38.4375, 37.875, 37.385416666666664, 36.9375, 36.541666666666664, 36.135416666666664, 35.78125]}",app,DEBUG,temperature_automation,2025-09-21 03:54:16.610,20.865277777778
Yeast Grow 4 Days,pioreactor02,2025-09-21T01:54:16.618Z,PID output = 0.40000000000000424,app,DEBUG,temperature_automation,2025-09-21 03:54:16.618,20.865277777778
Yeast Grow 4 Days,pioreactor02,2025-09-21T01:57:36.611Z,"features={'previous_heater_dc': 87.2, 'room_temp': 22.0, 'is_rpi_zero': False, 'volume': 14.0, 'time_series_of_temp': [58.59375, 55.0625, 52.447916666666664, 50.28125, 48.40625, 46.791666666666664, 45.395833333333336, 44.145833333333336, 43.052083333333336, 42.0625, 41.197916666666664, 40.40625, 39.697916666666664, 39.052083333333336, 38.46875, 37.927083333333336, 37.4375, 36.96875, 36.5625, 36.1875, 35.8125]}",app,DEBUG,temperature_automation,2025-09-21 03:57:36.611,20.920833333333
Yeast Grow 4 Days,pioreactor02,2025-09-21T01:57:36.618Z,PID output = -0.7860000000000298,app,DEBUG,temperature_automation,2025-09-21 03:57:36.618,20.920833333333
Yeast Grow 4 Days,pioreactor02,2025-09-21T02:00:56.612Z,"features={'previous_heater_dc': 86.41, 'room_temp': 22.0, 'is_rpi_zero': False, 'volume': 14.0, 'time_series_of_temp': [58.375, 54.875, 52.260416666666664, 50.125, 48.260416666666664, 46.677083333333336, 45.270833333333336, 44.052083333333336, 42.947916666666664, 41.96875, 41.09375, 40.3125, 39.604166666666664, 38.947916666666664, 38.385416666666664, 37.84375, 37.375, 36.90625, 36.5, 36.125, 35.75]}",app,DEBUG,temperature_automation,2025-09-21 04:00:56.612,20.976388888889
Yeast Grow 4 Days,pioreactor02,2025-09-21T02:00:56.620Z,PID output = 0.5580000000000126,app,DEBUG,temperature_automation,2025-09-21 04:00:56.620,20.976388888889
Yeast Grow 4 Days,pioreactor02,2025-09-21T02:04:16.610Z,"features={'previous_heater_dc': 86.97, 'room_temp': 22.0, 'is_rpi_zero': False, 'volume': 14.0, 'time_series_of_temp': [58.5625, 55.020833333333336, 52.40625, 50.239583333333336, 48.385416666666664, 46.770833333333336, 45.354166666666664, 44.125, 43.020833333333336, 42.020833333333336, 41.177083333333336, 40.375, 39.666666666666664, 39.010416666666664, 38.4375, 37.885416666666664, 37.395833333333336, 36.9375, 36.552083333333336, 36.166666666666664, 35.8125]}",app,DEBUG,temperature_automation,2025-09-21 04:04:16.610,21.031944444444
Yeast Grow 4 Days,pioreactor02,2025-09-21T02:04:16.618Z,PID output = 0.33999999999999275,app,DEBUG,temperature_automation,2025-09-21 04:04:16.618,21.031944444444
Yeast Grow 4 Days,pioreactor02,2025-09-21T02:07:36.610Z,"features={'previous_heater_dc': 87.31, 'room_temp': 22.0, 'is_rpi_zero': False, 'volume': 14.0, 'time_series_of_temp': [58.677083333333336, 55.145833333333336, 52.520833333333336, 50.354166666666664, 48.489583333333336, 46.854166666666664, 45.447916666666664, 44.208333333333336, 43.114583333333336, 42.114583333333336, 41.25, 40.447916666666664, 39.739583333333336, 39.083333333333336, 38.5, 37.96875, 37.46875, 37.010416666666664, 36.604166666666664, 36.229166666666664, 35.875]}",app,DEBUG,temperature_automation,2025-09-21 04:07:36.610,21.0875
Yeast Grow 4 Days,pioreactor02,2025-09-21T02:07:36.618Z,PID output = 0.08400000000001101,app,DEBUG,temperature_automation,2025-09-21 04:07:36.618,21.0875
Yeast Grow 4 Days,pioreactor02,2025-09-21T02:10:56.612Z,"features={'previous_heater_dc': 87.39, 'room_temp': 22.0, 'is_rpi_zero': False, 'volume': 14.0, 'time_series_of_temp': [58.75, 55.1875, 52.572916666666664, 50.40625, 48.541666666666664, 46.927083333333336, 45.510416666666664, 44.270833333333336, 43.15625, 42.177083333333336, 41.291666666666664, 40.5, 39.770833333333336, 39.125, 38.5625, 38.010416666666664, 37.541666666666664, 37.0625, 36.677083333333336, 36.260416666666664, 35.9375]}",app,DEBUG,temperature_automation,2025-09-21 04:10:56.612,21.143055555556
Yeast Grow 4 Days,pioreactor02,2025-09-21T02:10:56.620Z,PID output = 0.2739999999999988,app,DEBUG,temperature_automation,2025-09-21 04:10:56.620,21.143055555556
Yeast Grow 4 Days,pioreactor02,2025-09-21T02:14:16.611Z,"features={'previous_heater_dc': 87.66, 'room_temp': 22.0, 'is_rpi_zero': False, 'volume': 14.0, 'time_series_of_temp': [58.875, 55.302083333333336, 52.666666666666664, 50.479166666666664, 48.604166666666664, 46.989583333333336, 45.572916666666664, 44.322916666666664, 43.21875, 42.229166666666664, 41.34375, 40.5625, 39.84375, 39.1875, 38.625, 38.072916666666664, 37.572916666666664, 37.125, 36.71875, 36.322916666666664, 35.979166666666664]}",app,DEBUG,temperature_automation,2025-09-21 04:14:16.611,21.198611111111
Yeast Grow 4 Days,pioreactor02,2025-09-21T02:14:16.619Z,PID output = -1.6899999999999848,app,DEBUG,temperature_automation,2025-09-21 04:14:16.619,21.198611111111
Yeast Grow 4 Days,pioreactor02,2025-09-21T02:17:36.611Z,"features={'previous_heater_dc': 85.97, 'room_temp': 22.0, 'is_rpi_zero': False, 'volume': 14.0, 'time_series_of_temp': [58.4375, 54.9375, 52.354166666666664, 50.21875, 48.364583333333336, 46.802083333333336, 45.385416666666664, 44.166666666666664, 43.072916666666664, 42.09375, 41.25, 40.4375, 39.75, 39.104166666666664, 38.53125, 38.0, 37.5, 37.0625, 36.65625, 36.260416666666664, 35.916666666666664]}",app,DEBUG,temperature_automation,2025-09-21 04:17:36.611,21.254166666667
Yeast Grow 4 Days,pioreactor02,2025-09-21T02:17:36.619Z,PID output = -0.566000000000031,app,DEBUG,temperature_automation,2025-09-21 04:17:36.619,21.254166666667
Yeast Grow 4 Days,pioreactor02,2025-09-21T02:20:56.611Z,"features={'previous_heater_dc': 85.4, 'room_temp': 22.0, 'is_rpi_zero': False, 'volume': 14.0, 'time_series_of_temp': [58.229166666666664, 54.75, 52.1875, 50.072916666666664, 48.239583333333336, 46.65625, 45.28125, 44.072916666666664, 42.96875, 42.010416666666664, 41.15625, 40.375, 39.666666666666664, 39.03125, 38.458333333333336, 37.9375, 37.4375, 37.0, 36.59375, 36.1875, 35.864583333333336]}",app,DEBUG,temperature_automation,2025-09-21 04:20:56.611,21.309722222222
Yeast Grow 4 Days,pioreactor02,2025-09-21T02:20:56.619Z,PID output = -0.7359999999999645,app,DEBUG,temperature_automation,2025-09-21 04:20:56.619,21.309722222222
Yeast Grow 4 Days,pioreactor02,2025-09-21T02:24:16.613Z,"features={'previous_heater_dc': 84.66, 'room_temp': 22.0, 'is_rpi_zero': False, 'volume': 14.0, 'time_series_of_temp': [57.96875, 54.53125, 52.0, 49.885416666666664, 48.052083333333336, 46.5, 45.114583333333336, 43.916666666666664, 42.84375, 41.885416666666664, 41.041666666666664, 40.260416666666664, 39.5625, 38.9375, 38.375, 37.833333333333336, 37.375, 36.916666666666664, 36.510416666666664, 36.135416666666664, 35.802083333333336]}",app,DEBUG,temperature_automation,2025-09-21 04:24:16.613,21.365277777778
Yeast Grow 4 Days,pioreactor02,2025-09-21T02:24:16.620Z,PID output = 0.049999999999981504,app,DEBUG,temperature_automation,2025-09-21 04:24:16.620,21.365277777778
Yeast Grow 4 Days,pioreactor02,2025-09-21T02:27:36.610Z,"features={'previous_heater_dc': 84.71, 'room_temp': 22.0, 'is_rpi_zero': False, 'volume': 14.0, 'time_series_of_temp': [57.9375, 54.510416666666664, 51.96875, 49.854166666666664, 48.03125, 46.46875, 45.09375, 43.885416666666664, 42.833333333333336, 41.864583333333336, 41.0, 40.25, 39.552083333333336, 38.90625, 38.333333333333336, 37.8125, 37.322916666666664, 36.885416666666664, 36.5, 36.125, 35.760416666666664]}",app,DEBUG,temperature_automation,2025-09-21 04:27:36.610,21.420833333333
Yeast Grow 4 Days,pioreactor02,2025-09-21T02:27:36.618Z,PID output = -0.1479999999999933,app,DEBUG,temperature_automation,2025-09-21 04:27:36.618,21.420833333333
Yeast Grow 4 Days,pioreactor02,2025-09-21T02:30:56.612Z,"features={'previous_heater_dc': 84.56, 'room_temp': 22.0, 'is_rpi_zero': False, 'volume': 14.0, 'time_series_of_temp': [57.875, 54.447916666666664, 51.895833333333336, 49.791666666666664, 47.96875, 46.40625, 45.03125, 43.833333333333336, 42.760416666666664, 41.802083333333336, 40.947916666666664, 40.1875, 39.5, 38.864583333333336, 38.270833333333336, 37.75, 37.260416666666664, 36.84375, 36.4375, 36.0625, 35.71875]}",app,DEBUG,temperature_automation,2025-09-21 04:30:56.612,21.476388888889
Yeast Grow 4 Days,pioreactor02,2025-09-21T02:30:56.620Z,PID output = -0.21400000000001287,app,DEBUG,temperature_automation,2025-09-21 04:30:56.620,21.476388888889
Yeast Grow 4 Days,pioreactor02,2025-09-21T02:34:16.612Z,"features={'previous_heater_dc': 84.35, 'room_temp': 22.0, 'is_rpi_zero': False, 'volume': 14.0, 'time_series_of_temp': [57.770833333333336, 54.354166666666664, 51.8125, 49.71875, 47.90625, 46.354166666666664, 44.989583333333336, 43.78125, 42.71875, 41.770833333333336, 40.9375, 40.15625, 39.479166666666664, 38.854166666666664, 38.260416666666664, 37.75, 37.270833333333336, 36.833333333333336, 36.427083333333336, 36.0625, 35.708333333333336]}",app,DEBUG,temperature_automation,2025-09-21 04:34:16.612,21.531944444444
Yeast Grow 4 Days,pioreactor02,2025-09-21T02:34:16.620Z,PID output = -0.980000000000014,app,DEBUG,temperature_automation,2025-09-21 04:34:16.620,21.531944444444
Yeast Grow 4 Days,pioreactor02,2025-09-21T02:37:36.612Z,"features={'previous_heater_dc': 83.37, 'room_temp': 22.0, 'is_rpi_zero': False, 'volume': 14.0, 'time_series_of_temp': [57.5, 54.114583333333336, 51.604166666666664, 49.510416666666664, 47.729166666666664, 46.197916666666664, 44.822916666666664, 43.635416666666664, 42.583333333333336, 41.645833333333336, 40.802083333333336, 40.052083333333336, 39.375, 38.75, 38.1875, 37.65625, 37.1875, 36.75, 36.364583333333336, 36.0, 35.645833333333336]}",app,DEBUG,temperature_automation,2025-09-21 04:37:36.612,21.5875
Yeast Grow 4 Days,pioreactor02,2025-09-21T02:37:36.620Z,PID output = -0.2319999999999624,app,DEBUG,temperature_automation,2025-09-21 04:37:36.620,21.5875
Yeast Grow 4 Days,pioreactor02,2025-09-21T02:40:56.611Z,"features={'previous_heater_dc': 83.14, 'room_temp': 22.0, 'is_rpi_zero': False, 'volume': 14.0, 'time_series_of_temp': [57.395833333333336, 54.03125, 51.520833333333336, 49.458333333333336, 47.677083333333336, 46.135416666666664, 44.78125, 43.59375, 42.541666666666664, 41.59375, 40.75, 40.0, 39.3125, 38.6875, 38.125, 37.625, 37.135416666666664, 36.6875, 36.3125, 35.9375, 35.604166666666664]}",app,DEBUG,temperature_automation,2025-09-21 04:40:56.611,21.643055555556
Yeast Grow 4 Days,pioreactor02,2025-09-21T02:40:56.619Z,PID output = 1.023999999999978,app,DEBUG,temperature_automation,2025-09-21 04:40:56.619,21.643055555556
Yeast Grow 4 Days,pioreactor02,2025-09-21T02:44:16.613Z,"features={'previous_heater_dc': 84.16, 'room_temp': 22.0, 'is_rpi_zero': False, 'volume': 14.0, 'time_series_of_temp': [57.645833333333336, 54.239583333333336, 51.697916666666664, 49.604166666666664, 47.8125, 46.260416666666664, 44.895833333333336, 43.6875, 42.635416666666664, 41.6875, 40.833333333333336, 40.072916666666664, 39.375, 38.75, 38.1875, 37.6875, 37.1875, 36.760416666666664, 36.375, 35.989583333333336, 35.645833333333336]}",app,DEBUG,temperature_automation,2025-09-21 04:44:16.613,21.698611111111
Yeast Grow 4 Days,pioreactor02,2025-09-21T02:44:16.621Z,PID output = -0.11199999999998482,app,DEBUG,temperature_automation,2025-09-21 04:44:16.621,21.698611111111
Yeast Grow 4 Days,pioreactor02,2025-09-21T02:47:36.611Z,"features={'previous_heater_dc': 84.05, 'room_temp': 22.0, 'is_rpi_zero': False, 'volume': 14.0, 'time_series_of_temp': [57.625, 54.208333333333336, 51.6875, 49.59375, 47.791666666666664, 46.25, 44.875, 43.666666666666664, 42.59375, 41.666666666666664, 40.8125, 40.041666666666664, 39.354166666666664, 38.71875, 38.15625, 37.625, 37.166666666666664, 36.729166666666664, 36.3125, 35.9375, 35.583333333333336]}",app,DEBUG,temperature_automation,2025-09-21 04:47:36.611,21.754166666667
Yeast Grow 4 Days,pioreactor02,2025-09-21T02:47:36.619Z,PID output = 0.17000000000000098,app,DEBUG,temperature_automation,2025-09-21 04:47:36.619,21.754166666667
Yeast Grow 4 Days,pioreactor02,2025-09-21T02:50:56.612Z,"features={'previous_heater_dc': 84.22, 'room_temp': 22.0, 'is_rpi_zero': False, 'volume': 14.0, 'time_series_of_temp': [57.625, 54.208333333333336, 51.677083333333336, 49.572916666666664, 47.770833333333336, 46.208333333333336, 44.84375, 43.635416666666664, 42.572916666666664, 41.625, 40.78125, 40.010416666666664, 39.322916666666664, 38.6875, 38.125, 37.614583333333336, 37.125, 36.6875, 36.3125, 35.9375, 35.5625]}",app,DEBUG,temperature_automation,2025-09-21 04:50:56.612,21.809722222222
Yeast Grow 4 Days,pioreactor02,2025-09-21T02:50:56.619Z,PID output = 0.582000000000005,app,DEBUG,temperature_automation,2025-09-21 04:50:56.619,21.809722222222
Yeast Grow 4 Days,pioreactor02,2025-09-21T02:54:16.612Z,"features={'previous_heater_dc': 84.8, 'room_temp': 22.0, 'is_rpi_zero': False, 'volume': 14.0, 'time_series_of_temp': [57.78125, 54.34375, 51.802083333333336, 49.677083333333336, 47.875, 46.291666666666664, 44.927083333333336, 43.71875, 42.65625, 41.6875, 40.84375, 40.072916666666664, 39.385416666666664, 38.75, 38.1875, 37.65625, 37.1875, 36.75, 36.3125, 35.9375, 35.625]}",app,DEBUG,temperature_automation,2025-09-21 04:54:16.612,21.865277777778
Yeast Grow 4 Days,pioreactor02,2025-09-21T02:54:16.620Z,PID output = -0.4600000000000065,app,DEBUG,temperature_automation,2025-09-21 04:54:16.620,21.865277777778
Yeast Grow 4 Days,pioreactor02,2025-09-21T02:57:36.611Z,"features={'previous_heater_dc': 84.34, 'room_temp': 22.0, 'is_rpi_zero': False, 'volume': 14.0, 'time_series_of_temp': [57.625, 54.208333333333336, 51.65625, 49.572916666666664, 47.760416666666664, 46.208333333333336, 44.833333333333336, 43.604166666666664, 42.552083333333336, 41.583333333333336, 40.75, 40.0, 39.291666666666664, 38.666666666666664, 38.083333333333336, 37.5625, 37.104166666666664, 36.65625, 36.25, 35.875, 35.552083333333336]}",app,DEBUG,temperature_automation,2025-09-21 04:57:36.611,21.920833333333
Yeast Grow 4 Days,pioreactor02,2025-09-21T02:57:36.619Z,PID output = 1.7999999999999998,app,DEBUG,temperature_automation,2025-09-21 04:57:36.619,21.920833333333
Yeast Grow 4 Days,pioreactor02,2025-09-21T03:00:56.611Z,"features={'previous_heater_dc': 86.14, 'room_temp': 22.0, 'is_rpi_zero': False, 'volume': 14.0, 'time_series_of_temp': [58.135416666666664, 54.666666666666664, 52.052083333333336, 49.90625, 48.072916666666664, 46.479166666666664, 45.083333333333336, 43.84375, 42.760416666666664, 41.802083333333336, 40.927083333333336, 40.15625, 39.447916666666664, 38.802083333333336, 38.239583333333336, 37.6875, 37.208333333333336, 36.760416666666664, 36.375, 35.979166666666664, 35.625]}",app,DEBUG,temperature_automation,2025-09-21 05:00:56.611,21.976388888889
Yeast Grow 4 Days,pioreactor02,2025-09-21T03:00:56.618Z,PID output = 0.14599999999999796,app,DEBUG,temperature_automation,2025-09-21 05:00:56.618,21.976388888889
Yeast Grow 4 Days,pioreactor02,2025-09-21T03:04:16.610Z,"features={'previous_heater_dc': 86.29, 'room_temp': 22.0, 'is_rpi_zero': False, 'volume': 14.0, 'time_series_of_temp': [58.1875, 54.6875, 52.09375, 49.958333333333336, 48.09375, 46.510416666666664, 45.104166666666664, 43.864583333333336, 42.78125, 41.802083333333336, 40.927083333333336, 40.15625, 39.4375, 38.8125, 38.229166666666664, 37.6875, 37.21875, 36.770833333333336, 36.375, 36.0, 35.625]}",app,DEBUG,temperature_automation,2025-09-21 05:04:16.610,22.031944444444
Yeast Grow 4 Days,pioreactor02,2025-09-21T03:04:16.618Z,PID output = 1.8360000000000083,app,DEBUG,temperature_automation,2025-09-21 05:04:16.618,22.031944444444
Yeast Grow 4 Days,pioreactor02,2025-09-21T03:07:36.611Z,"features={'previous_heater_dc': 88.13, 'room_temp': 22.0, 'is_rpi_zero': False, 'volume': 14.0, 'time_series_of_temp': [58.75, 55.1875, 52.552083333333336, 50.364583333333336, 48.479166666666664, 46.875, 45.416666666666664, 44.177083333333336, 43.0625, 42.072916666666664, 41.1875, 40.385416666666664, 39.666666666666664, 39.041666666666664, 38.4375, 37.885416666666664, 37.40625, 36.9375, 36.552083333333336, 36.125, 35.770833333333336]}",app,DEBUG,temperature_automation,2025-09-21 05:07:36.611,22.0875
Yeast Grow 4 Days,pioreactor02,2025-09-21T03:07:36.619Z,PID output = 0.025999999999984258,app,DEBUG,temperature_automation,2025-09-21 05:07:36.619,22.0875
