experiment,pioreactor_unit,timestamp,od_reading,angle,channel,timestamp_localtime,hours_since_experiment_created
Long Yeast Grow,pioreactor02,2025-09-19T01:45:48.288Z,0.013117557166,90,2,2025-09-19 03:45:48.288,2.443333333333
Long Yeast Grow,pioreactor02,2025-09-19T01:45:53.288Z,0.013952889121,90,2,2025-09-19 03:45:53.288,2.444722222222
Long Yeast Grow,pioreactor02,2025-09-19T01:45:58.288Z,0.013517390589,90,2,2025-09-19 03:45:58.288,2.446111111111
Long Yeast Grow,pioreactor02,2025-09-19T01:46:03.288Z,0.013284901603,90,2,2025-09-19 03:46:03.288,2.4475
Long Yeast Grow,pioreactor02,2025-09-19T01:46:08.288Z,0.013508723871,90,2,2025-09-19 03:46:08.288,2.448888888889
Long Yeast Grow,pioreactor02,2025-09-19T01:46:13.288Z,0.013586147258,90,2,2025-09-19 03:46:13.288,2.450277777778
Long Yeast Grow,pioreactor02,2025-09-19T01:46:18.288Z,0.013568317343,90,2,2025-09-19 03:46:18.288,2.451666666667
Long Yeast Grow,pioreactor02,2025-09-19T01:46:23.288Z,0.013682102718,90,2,2025-09-19 03:46:23.288,2.453055555556
Long Yeast Grow,pioreactor02,2025-09-19T01:46:28.288Z,0.014105460321,90,2,2025-09-19 03:46:28.288,2.454444444444
Long Yeast Grow,pioreactor02,2025-09-19T01:46:33.288Z,0.013690976473,90,2,2025-09-19 03:46:33.288,2.455833333333
Long Yeast Grow,pioreactor02,2025-09-19T01:46:38.288Z,0.013744664973,90,2,2025-09-19 03:46:38.288,2.457222222222
Long Yeast Grow,pioreactor02,2025-09-19T01:46:43.288Z,0.014062280281,90,2,2025-09-19 03:46:43.288,2.458611111111
Long Yeast Grow,pioreactor02,2025-09-19T01:46:48.288Z,0.013557672278,90,2,2025-09-19 03:46:48.288,2.46
Long Yeast Grow,pioreactor02,2025-09-19T01:46:53.288Z,0.013397627227,90,2,2025-09-19 03:46:53.288,2.461388888889
Long Yeast Grow,pioreactor02,2025-09-19T01:46:58.290Z,0.013271915609,90,2,2025-09-19 03:46:58.290,2.462777777778
Long Yeast Grow,pioreactor02,2025-09-19T01:47:03.288Z,0.013010421265,90,2,2025-09-19 03:47:03.288,2.464166666667
Long Yeast Grow,pioreactor02,2025-09-19T01:47:08.289Z,0.013256297422,90,2,2025-09-19 03:47:08.289,2.465555555556
Long Yeast Grow,pioreactor02,2025-09-19T01:47:13.288Z,0.013303675416,90,2,2025-09-19 03:47:13.288,2.466944444444
Long Yeast Grow,pioreactor02,2025-09-19T01:47:18.288Z,0.013351732861,90,2,2025-09-19 03:47:18.288,2.468333333333
Long Yeast Grow,pioreactor02,2025-09-19T01:47:23.289Z,0.013213109282,90,2,2025-09-19 03:47:23.289,2.469722222222
