experiment,pioreactor_unit,timestamp,message,source,level,task,timestamp_localtime,hours_since_experiment_created
Long Yeast Grow,pioreactor02,2025-09-19T23:43:13.407Z,PID output = 0.07600000000000767,app,DEBUG,temperature_automation,2025-09-20 01:43:13.407,24.400277777778
Long Yeast Grow,pioreactor02,2025-09-19T23:46:33.399Z,"features={'previous_heater_dc': 46.5, 'room_temp': 22.0, 'is_rpi_zero': False, 'volume': 14.0, 'time_series_of_temp': [46.25, 43.90625, 42.229166666666664, 40.822916666666664, 39.583333333333336, 38.53125, 37.572916666666664, 36.75, 36.0, 35.3125, 34.697916666666664, 34.145833333333336, 33.635416666666664, 33.1875, 32.75, 32.375, 32.010416666666664, 31.6875, 31.385416666666668, 31.125, 30.864583333333332]}",app,DEBUG,temperature_automation,2025-09-20 01:46:33.399,24.455833333333
Long Yeast Grow,pioreactor02,2025-09-19T23:46:33.407Z,PID output = -1.2520000000000024,app,DEBUG,temperature_automation,2025-09-20 01:46:33.407,24.455833333333
Long Yeast Grow,pioreactor02,2025-09-19T23:49:53.400Z,"features={'previous_heater_dc': 45.25, 'room_temp': 22.0, 'is_rpi_zero': False, 'volume': 14.0, 'time_series_of_temp': [45.75, 43.53125, 41.875, 40.489583333333336, 39.322916666666664, 38.260416666666664, 37.34375, 36.53125, 35.770833333333336, 35.125, 34.520833333333336, 34.0, 33.5, 33.0625, 32.625, 32.260416666666664, 31.927083333333332, 31.583333333333332, 31.3125, 31.010416666666668, 30.760416666666668]}",app,DEBUG,temperature_automation,2025-09-20 01:49:53.400,24.511388888889
Long Yeast Grow,pioreactor02,2025-09-19T23:49:53.408Z,PID output = 0.07400000000000659,app,DEBUG,temperature_automation,2025-09-20 01:49:53.408,24.511388888889
Long Yeast Grow,pioreactor02,2025-09-19T23:53:13.398Z,"features={'previous_heater_dc': 45.32, 'room_temp': 22.0, 'is_rpi_zero': False, 'volume': 14.0, 'time_series_of_temp': [45.760416666666664, 43.541666666666664, 41.885416666666664, 40.489583333333336, 39.3125, 38.28125, 37.34375, 36.520833333333336, 35.802083333333336, 35.125, 34.541666666666664, 34.0, 33.5, 33.0625, 32.635416666666664, 32.25, 31.916666666666668, 31.59375, 31.3125, 31.041666666666668, 30.75]}",app,DEBUG,temperature_automation,2025-09-20 01:53:13.398,24.566944444444
Long Yeast Grow,pioreactor02,2025-09-19T23:53:13.406Z,PID output = -0.08400000000001101,app,DEBUG,temperature_automation,2025-09-20 01:53:13.406,24.566944444444
Long Yeast Grow,pioreactor02,2025-09-19T23:56:33.399Z,"features={'previous_heater_dc': 45.24, 'room_temp': 22.0, 'is_rpi_zero': False, 'volume': 14.0, 'time_series_of_temp': [45.739583333333336, 43.489583333333336, 41.84375, 40.479166666666664, 39.291666666666664, 38.25, 37.333333333333336, 36.510416666666664, 35.770833333333336, 35.125, 34.541666666666664, 34.0, 33.5, 33.0625, 32.645833333333336, 32.260416666666664, 31.9375, 31.604166666666668, 31.3125, 31.020833333333332, 30.791666666666668]}",app,DEBUG,temperature_automation,2025-09-20 01:56:33.399,24.6225
Long Yeast Grow,pioreactor02,2025-09-19T23:56:33.406Z,PID output = -0.8499999999999864,app,DEBUG,temperature_automation,2025-09-20 01:56:33.406,24.6225
Long Yeast Grow,pioreactor02,2025-09-19T23:59:53.399Z,"features={'previous_heater_dc': 44.39, 'room_temp': 22.0, 'is_rpi_zero': False, 'volume': 14.0, 'time_series_of_temp': [45.447916666666664, 43.25, 41.635416666666664, 40.270833333333336, 39.114583333333336, 38.104166666666664, 37.1875, 36.385416666666664, 35.6875, 35.020833333333336, 34.4375, 33.895833333333336, 33.4375, 33.0, 32.614583333333336, 32.229166666666664, 31.875, 31.5625, 31.25, 31.0, 30.75]}",app,DEBUG,temperature_automation,2025-09-20 01:59:53.399,24.678055555556
Long Yeast Grow,pioreactor02,2025-09-19T23:59:53.407Z,PID output = -1.2540000000000036,app,DEBUG,temperature_automation,2025-09-20 01:59:53.407,24.678055555556
Long Yeast Grow,pioreactor02,2025-09-20T00:03:13.400Z,"features={'previous_heater_dc': 43.14, 'room_temp': 22.0, 'is_rpi_zero': False, 'volume': 14.0, 'time_series_of_temp': [44.9375, 42.822916666666664, 41.239583333333336, 39.9375, 38.802083333333336, 37.802083333333336, 36.90625, 36.125, 35.4375, 34.8125, 34.25, 33.71875, 33.25, 32.8125, 32.4375, 32.0625, 31.739583333333332, 31.4375, 31.166666666666668, 30.875, 30.645833333333332]}",app,DEBUG,temperature_automation,2025-09-20 02:03:13.400,24.733611111111
Long Yeast Grow,pioreactor02,2025-09-20T00:03:13.407Z,PID output = 1.5299999999999918,app,DEBUG,temperature_automation,2025-09-20 02:03:13.407,24.733611111111
Long Yeast Grow,pioreactor02,2025-09-20T00:06:33.399Z,"features={'previous_heater_dc': 44.67, 'room_temp': 22.0, 'is_rpi_zero': False, 'volume': 14.0, 'time_series_of_temp': [45.552083333333336, 43.322916666666664, 41.708333333333336, 40.34375, 39.1875, 38.145833333333336, 37.239583333333336, 36.416666666666664, 35.6875, 35.0625, 34.46875, 33.9375, 33.4375, 33.0, 32.614583333333336, 32.25, 31.895833333333332, 31.5625, 31.28125, 31.020833333333332, 30.75]}",app,DEBUG,temperature_automation,2025-09-20 02:06:33.399,24.789166666667
Long Yeast Grow,pioreactor02,2025-09-20T00:06:33.407Z,PID output = -1.1920000000000002,app,DEBUG,temperature_automation,2025-09-20 02:06:33.407,24.789166666667
Long Yeast Grow,pioreactor02,2025-09-20T00:09:53.399Z,"features={'previous_heater_dc': 43.48, 'room_temp': 22.0, 'is_rpi_zero': False, 'volume': 14.0, 'time_series_of_temp': [45.104166666666664, 42.9375, 41.364583333333336, 40.052083333333336, 38.895833333333336, 37.895833333333336, 37.0, 36.197916666666664, 35.5, 34.875, 34.3125, 33.802083333333336, 33.322916666666664, 32.895833333333336, 32.5, 32.114583333333336, 31.8125, 31.489583333333332, 31.1875, 30.9375, 30.697916666666668]}",app,DEBUG,temperature_automation,2025-09-20 02:09:53.399,24.844722222222
Long Yeast Grow,pioreactor02,2025-09-20T00:09:53.407Z,PID output = -0.2919999999999902,app,DEBUG,temperature_automation,2025-09-20 02:09:53.407,24.844722222222
Long Yeast Grow,pioreactor02,2025-09-20T00:13:13.400Z,"features={'previous_heater_dc': 43.19, 'room_temp': 22.0, 'is_rpi_zero': False, 'volume': 14.0, 'time_series_of_temp': [45.0, 42.84375, 41.291666666666664, 39.96875, 38.84375, 37.854166666666664, 36.958333333333336, 36.1875, 35.479166666666664, 34.875, 34.302083333333336, 33.760416666666664, 33.3125, 32.875, 32.5, 32.125, 31.8125, 31.5, 31.197916666666668, 30.9375, 30.6875]}",app,DEBUG,temperature_automation,2025-09-20 02:13:13.400,24.900277777778
Long Yeast Grow,pioreactor02,2025-09-20T00:13:13.408Z,PID output = -0.9859999999999964,app,DEBUG,temperature_automation,2025-09-20 02:13:13.408,24.900277777778
Long Yeast Grow,pioreactor02,2025-09-20T00:16:33.399Z,"features={'previous_heater_dc': 42.2, 'room_temp': 22.0, 'is_rpi_zero': False, 'volume': 14.0, 'time_series_of_temp': [44.625, 42.53125, 40.96875, 39.697916666666664, 38.583333333333336, 37.614583333333336, 36.75, 35.989583333333336, 35.291666666666664, 34.6875, 34.125, 33.625, 33.177083333333336, 32.739583333333336, 32.364583333333336, 32.0, 31.6875, 31.375, 31.114583333333332, 30.875, 30.625]}",app,DEBUG,temperature_automation,2025-09-20 02:16:33.399,24.955833333333
Long Yeast Grow,pioreactor02,2025-09-20T00:16:33.408Z,PID output = 0.436000000000007,app,DEBUG,temperature_automation,2025-09-20 02:16:33.408,24.955833333333
Long Yeast Grow,pioreactor02,2025-09-20T00:19:53.398Z,"features={'previous_heater_dc': 42.64, 'room_temp': 22.0, 'is_rpi_zero': False, 'volume': 14.0, 'time_series_of_temp': [44.75, 42.645833333333336, 41.09375, 39.78125, 38.666666666666664, 37.6875, 36.822916666666664, 36.0625, 35.34375, 34.739583333333336, 34.1875, 33.677083333333336, 33.197916666666664, 32.8125, 32.40625, 32.0625, 31.729166666666668, 31.4375, 31.15625, 30.875, 30.625]}",app,DEBUG,temperature_automation,2025-09-20 02:19:53.398,25.011388888889
Long Yeast Grow,pioreactor02,2025-09-20T00:19:53.406Z,PID output = -1.2159999999999997,app,DEBUG,temperature_automation,2025-09-20 02:19:53.406,25.011388888889
Long Yeast Grow,pioreactor02,2025-09-20T00:23:13.399Z,"features={'previous_heater_dc': 41.42, 'room_temp': 22.0, 'is_rpi_zero': False, 'volume': 14.0, 'time_series_of_temp': [44.3125, 42.260416666666664, 40.75, 39.5, 38.385416666666664, 37.4375, 36.572916666666664, 35.822916666666664, 35.125, 34.53125, 33.989583333333336, 33.5, 33.020833333333336, 32.625, 32.239583333333336, 31.875, 31.5625, 31.25, 31.0, 30.739583333333332, 30.5]}",app,DEBUG,temperature_automation,2025-09-20 02:23:13.399,25.066944444444
Long Yeast Grow,pioreactor02,2025-09-20T00:23:13.407Z,PID output = 1.7320000000000049,app,DEBUG,temperature_automation,2025-09-20 02:23:13.407,25.066944444444
Long Yeast Grow,pioreactor02,2025-09-20T00:26:33.398Z,"features={'previous_heater_dc': 43.15, 'room_temp': 22.0, 'is_rpi_zero': False, 'volume': 14.0, 'time_series_of_temp': [44.875, 42.760416666666664, 41.1875, 39.875, 38.739583333333336, 37.760416666666664, 36.875, 36.104166666666664, 35.385416666666664, 34.78125, 34.1875, 33.6875, 33.239583333333336, 32.8125, 32.416666666666664, 32.0625, 31.75, 31.4375, 31.135416666666668, 30.875, 30.625]}",app,DEBUG,temperature_automation,2025-09-20 02:26:33.398,25.1225
Long Yeast Grow,pioreactor02,2025-09-20T00:26:33.406Z,PID output = -1.0359999999999943,app,DEBUG,temperature_automation,2025-09-20 02:26:33.406,25.1225
Long Yeast Grow,pioreactor02,2025-09-20T00:29:53.399Z,"features={'previous_heater_dc': 42.11, 'room_temp': 22.0, 'is_rpi_zero': False, 'volume': 14.0, 'time_series_of_temp': [44.572916666666664, 42.479166666666664, 40.958333333333336, 39.677083333333336, 38.552083333333336, 37.583333333333336, 36.729166666666664, 35.958333333333336, 35.260416666666664, 34.65625, 34.125, 33.614583333333336, 33.135416666666664, 32.739583333333336, 32.375, 32.0, 31.6875, 31.375, 31.09375, 30.84375, 30.614583333333332]}",app,DEBUG,temperature_automation,2025-09-20 02:29:53.399,25.178055555556
Long Yeast Grow,pioreactor02,2025-09-20T00:29:53.407Z,PID output = -0.20799999999999558,app,DEBUG,temperature_automation,2025-09-20 02:29:53.407,25.178055555556
Long Yeast Grow,pioreactor02,2025-09-20T00:33:13.399Z,"features={'previous_heater_dc': 41.9, 'room_temp': 22.0, 'is_rpi_zero': False, 'volume': 14.0, 'time_series_of_temp': [44.479166666666664, 42.395833333333336, 40.875, 39.59375, 38.489583333333336, 37.53125, 36.666666666666664, 35.916666666666664, 35.21875, 34.625, 34.0625, 33.5625, 33.114583333333336, 32.6875, 32.3125, 31.9375, 31.625, 31.3125, 31.0625, 30.8125, 30.5625]}",app,DEBUG,temperature_automation,2025-09-20 02:33:13.399,25.233611111111
Long Yeast Grow,pioreactor02,2025-09-20T00:33:13.407Z,PID output = 0.07999999999999827,app,DEBUG,temperature_automation,2025-09-20 02:33:13.407,25.233611111111
Long Yeast Grow,pioreactor02,2025-09-20T00:36:33.399Z,"features={'previous_heater_dc': 41.98, 'room_temp': 22.0, 'is_rpi_zero': False, 'volume': 14.0, 'time_series_of_temp': [44.4375, 42.34375, 40.84375, 39.5625, 38.46875, 37.489583333333336, 36.625, 35.864583333333336, 35.1875, 34.5625, 34.010416666666664, 33.520833333333336, 33.0625, 32.6875, 32.302083333333336, 31.9375, 31.625, 31.3125, 31.0625, 30.8125, 30.5625]}",app,DEBUG,temperature_automation,2025-09-20 02:36:33.399,25.289166666667
Long Yeast Grow,pioreactor02,2025-09-20T00:36:33.408Z,PID output = 1.119999999999989,app,DEBUG,temperature_automation,2025-09-20 02:36:33.408,25.289166666667
Long Yeast Grow,pioreactor02,2025-09-20T00:39:53.398Z,"features={'previous_heater_dc': 43.1, 'room_temp': 22.0, 'is_rpi_zero': False, 'volume': 14.0, 'time_series_of_temp': [44.875, 42.729166666666664, 41.166666666666664, 39.854166666666664, 38.71875, 37.729166666666664, 36.84375, 36.0625, 35.375, 34.75, 34.1875, 33.666666666666664, 33.1875, 32.75, 32.375, 32.0, 31.6875, 31.375, 31.083333333333332, 30.833333333333332, 30.583333333333332]}",app,DEBUG,temperature_automation,2025-09-20 02:39:53.398,25.344722222222
Long Yeast Grow,pioreactor02,2025-09-20T00:39:53.406Z,PID output = -0.8140000000000035,app,DEBUG,temperature_automation,2025-09-20 02:39:53.406,25.344722222222
Long Yeast Grow,pioreactor02,2025-09-20T00:43:13.399Z,"features={'previous_heater_dc': 42.29, 'room_temp': 22.0, 'is_rpi_zero': False, 'volume': 14.0, 'time_series_of_temp': [44.541666666666664, 42.416666666666664, 40.895833333333336, 39.614583333333336, 38.489583333333336, 37.5, 36.645833333333336, 35.875, 35.1875, 34.5625, 34.010416666666664, 33.5, 33.0625, 32.625, 32.25, 31.885416666666668, 31.552083333333332, 31.25, 31.0, 30.75, 30.489583333333332]}",app,DEBUG,temperature_automation,2025-09-20 02:43:13.399,25.400277777778
Long Yeast Grow,pioreactor02,2025-09-20T00:43:13.407Z,PID output = 0.930000000000001,app,DEBUG,temperature_automation,2025-09-20 02:43:13.407,25.400277777778
Long Yeast Grow,pioreactor02,2025-09-20T00:46:33.398Z,"features={'previous_heater_dc': 43.22, 'room_temp': 22.0, 'is_rpi_zero': False, 'volume': 14.0, 'time_series_of_temp': [44.84375, 42.697916666666664, 41.15625, 39.84375, 38.697916666666664, 37.697916666666664, 36.833333333333336, 36.041666666666664, 35.354166666666664, 34.697916666666664, 34.145833333333336, 33.625, 33.166666666666664, 32.75, 32.364583333333336, 32.0, 31.645833333333332, 31.34375, 31.0625, 30.8125, 30.5625]}",app,DEBUG,temperature_automation,2025-09-20 02:46:33.398,25.455833333333
Long Yeast Grow,pioreactor02,2025-09-20T00:46:33.408Z,PID output = 0.06999999999999035,app,DEBUG,temperature_automation,2025-09-20 02:46:33.408,25.455833333333
Long Yeast Grow,pioreactor02,2025-09-20T00:49:53.402Z,"features={'previous_heater_dc': 43.29, 'room_temp': 22.0, 'is_rpi_zero': False, 'volume': 14.0, 'time_series_of_temp': [44.895833333333336, 42.760416666666664, 41.177083333333336, 39.875, 38.708333333333336, 37.739583333333336, 36.854166666666664, 36.072916666666664, 35.375, 34.75, 34.1875, 33.677083333333336, 33.197916666666664, 32.75, 32.375, 32.0, 31.6875, 31.385416666666668, 31.125, 30.84375, 30.604166666666668]}",app,DEBUG,temperature_automation,2025-09-20 02:49:53.402,25.511388888889
Long Yeast Grow,pioreactor02,2025-09-20T00:49:53.410Z,PID output = 0.2800000000000068,app,DEBUG,temperature_automation,2025-09-20 02:49:53.410,25.511388888889
Long Yeast Grow,pioreactor02,2025-09-20T00:53:13.399Z,"features={'previous_heater_dc': 43.57, 'room_temp': 22.0, 'is_rpi_zero': False, 'volume': 14.0, 'time_series_of_temp': [45.0625, 42.885416666666664, 41.302083333333336, 39.96875, 38.822916666666664, 37.833333333333336, 36.947916666666664, 36.15625, 35.447916666666664, 34.8125, 34.239583333333336, 33.75, 33.25, 32.84375, 32.4375, 32.0625, 31.739583333333332, 31.4375, 31.125, 30.875, 30.625]}",app,DEBUG,temperature_automation,2025-09-20 02:53:13.399,25.566944444444
Long Yeast Grow,pioreactor02,2025-09-20T00:53:13.406Z,PID output = -2.070000000000002,app,DEBUG,temperature_automation,2025-09-20 02:53:13.406,25.566944444444
Long Yeast Grow,pioreactor02,2025-09-20T00:56:33.400Z,"features={'previous_heater_dc': 41.5, 'room_temp': 22.0, 'is_rpi_zero': False, 'volume': 14.0, 'time_series_of_temp': [44.260416666666664, 42.208333333333336, 40.708333333333336, 39.4375, 38.34375, 37.385416666666664, 36.541666666666664, 35.78125, 35.114583333333336, 34.5, 33.947916666666664, 33.4375, 33.0, 32.59375, 32.208333333333336, 31.875, 31.552083333333332, 31.25, 31.0, 30.75, 30.5]}",app,DEBUG,temperature_automation,2025-09-20 02:56:33.400,25.6225
Long Yeast Grow,pioreactor02,2025-09-20T00:56:33.408Z,PID output = 2.6419999999999937,app,DEBUG,temperature_automation,2025-09-20 02:56:33.408,25.6225
Long Yeast Grow,pioreactor02,2025-09-20T00:59:53.399Z,"features={'previous_heater_dc': 44.14, 'room_temp': 22.0, 'is_rpi_zero': False, 'volume': 14.0, 'time_series_of_temp': [45.25, 43.09375, 41.489583333333336, 40.15625, 39.0, 37.979166666666664, 37.09375, 36.28125, 35.5625, 34.9375, 34.354166666666664, 33.84375, 33.375, 32.9375, 32.520833333333336, 32.166666666666664, 31.8125, 31.5, 31.239583333333332, 30.947916666666668, 30.697916666666668]}",app,DEBUG,temperature_automation,2025-09-20 02:59:53.399,25.678055555556
Long Yeast Grow,pioreactor02,2025-09-20T00:59:53.407Z,PID output = -1.4439999999999853,app,DEBUG,temperature_automation,2025-09-20 02:59:53.407,25.678055555556
Long Yeast Grow,pioreactor02,2025-09-20T01:03:13.399Z,"features={'previous_heater_dc': 42.7, 'room_temp': 22.0, 'is_rpi_zero': False, 'volume': 14.0, 'time_series_of_temp': [44.822916666666664, 42.708333333333336, 41.15625, 39.854166666666664, 38.729166666666664, 37.760416666666664, 36.875, 36.114583333333336, 35.416666666666664, 34.791666666666664, 34.229166666666664, 33.71875, 33.25, 32.8125, 32.4375, 32.072916666666664, 31.75, 31.447916666666668, 31.1875, 30.90625, 30.6875]}",app,DEBUG,temperature_automation,2025-09-20 03:03:13.399,25.733611111111
Long Yeast Grow,pioreactor02,2025-09-20T01:03:13.407Z,PID output = 0.419999999999991,app,DEBUG,temperature_automation,2025-09-20 03:03:13.407,25.733611111111
Long Yeast Grow,pioreactor02,2025-09-20T01:06:33.399Z,"features={'previous_heater_dc': 43.12, 'room_temp': 22.0, 'is_rpi_zero': False, 'volume': 14.0, 'time_series_of_temp': [44.989583333333336, 42.864583333333336, 41.291666666666664, 39.979166666666664, 38.854166666666664, 37.854166666666664, 36.958333333333336, 36.1875, 35.5, 34.875, 34.3125, 33.8125, 33.364583333333336, 32.927083333333336, 32.510416666666664, 32.177083333333336, 31.833333333333332, 31.541666666666668, 31.25, 31.0, 30.75]}",app,DEBUG,temperature_automation,2025-09-20 03:06:33.399,25.789166666667
Long Yeast Grow,pioreactor02,2025-09-20T01:06:33.407Z,PID output = -2.035999999999995,app,DEBUG,temperature_automation,2025-09-20 03:06:33.407,25.789166666667
Long Yeast Grow,pioreactor02,2025-09-20T01:09:53.399Z,"features={'previous_heater_dc': 41.08, 'room_temp': 22.0, 'is_rpi_zero': False, 'volume': 14.0, 'time_series_of_temp': [44.3125, 42.25, 40.78125, 39.53125, 38.4375, 37.489583333333336, 36.635416666666664, 35.90625, 35.229166666666664, 34.625, 34.104166666666664, 33.625, 33.177083333333336, 32.75, 32.375, 32.052083333333336, 31.739583333333332, 31.4375, 31.1875, 30.9375, 30.6875]}",app,DEBUG,temperature_automation,2025-09-20 03:09:53.399,25.844722222222
Long Yeast Grow,pioreactor02,2025-09-20T01:09:53.407Z,PID output = 0.1620000000000082,app,DEBUG,temperature_automation,2025-09-20 03:09:53.407,25.844722222222
Long Yeast Grow,pioreactor02,2025-09-20T01:13:13.399Z,"features={'previous_heater_dc': 41.24, 'room_temp': 22.0, 'is_rpi_zero': False, 'volume': 14.0, 'time_series_of_temp': [44.375, 42.3125, 40.822916666666664, 39.5625, 38.489583333333336, 37.520833333333336, 36.6875, 35.947916666666664, 35.260416666666664, 34.6875, 34.125, 33.625, 33.1875, 32.770833333333336, 32.427083333333336, 32.0625, 31.75, 31.46875, 31.1875, 30.9375, 30.6875]}",app,DEBUG,temperature_automation,2025-09-20 03:13:13.399,25.900277777778
Long Yeast Grow,pioreactor02,2025-09-20T01:13:13.407Z,PID output = -1.3260000000000147,app,DEBUG,temperature_automation,2025-09-20 03:13:13.407,25.900277777778
Long Yeast Grow,pioreactor02,2025-09-20T01:16:33.398Z,"features={'previous_heater_dc': 39.91, 'room_temp': 22.0, 'is_rpi_zero': False, 'volume': 14.0, 'time_series_of_temp': [43.833333333333336, 41.854166666666664, 40.40625, 39.1875, 38.15625, 37.208333333333336, 36.395833333333336, 35.6875, 35.052083333333336, 34.458333333333336, 33.9375, 33.4375, 33.020833333333336, 32.625, 32.25, 31.9375, 31.625, 31.3125, 31.0625, 30.833333333333332, 30.625]}",app,DEBUG,temperature_automation,2025-09-20 03:16:33.398,25.955833333333
Long Yeast Grow,pioreactor02,2025-09-20T01:16:33.407Z,PID output = 0.20800000000001545,app,DEBUG,temperature_automation,2025-09-20 03:16:33.407,25.955833333333
Long Yeast Grow,pioreactor02,2025-09-20T01:19:53.399Z,"features={'previous_heater_dc': 40.12, 'room_temp': 22.0, 'is_rpi_zero': False, 'volume': 14.0, 'time_series_of_temp': [43.864583333333336, 41.854166666666664, 40.40625, 39.197916666666664, 38.135416666666664, 37.197916666666664, 36.375, 35.666666666666664, 35.0, 34.4375, 33.875, 33.395833333333336, 32.989583333333336, 32.5625, 32.1875, 31.875, 31.5625, 31.260416666666668, 31.0, 30.791666666666668, 30.5625]}",app,DEBUG,temperature_automation,2025-09-20 03:19:53.399,26.011388888889
Long Yeast Grow,pioreactor02,2025-09-20T01:19:53.407Z,PID output = 0.7620000000000046,app,DEBUG,temperature_automation,2025-09-20 03:19:53.407,26.011388888889
Long Yeast Grow,pioreactor02,2025-09-20T01:23:13.398Z,"features={'previous_heater_dc': 40.88, 'room_temp': 22.0, 'is_rpi_zero': False, 'volume': 14.0, 'time_series_of_temp': [44.114583333333336, 42.09375, 40.625, 39.395833333333336, 38.322916666666664, 37.364583333333336, 36.510416666666664, 35.770833333333336, 35.125, 34.520833333333336, 33.979166666666664, 33.5, 33.0625, 32.635416666666664, 32.260416666666664, 31.9375, 31.614583333333332, 31.3125, 31.0625, 30.8125, 30.5625]}",app,DEBUG,temperature_automation,2025-09-20 03:23:13.398,26.066944444444
Long Yeast Grow,pioreactor02,2025-09-20T01:23:13.407Z,PID output = 0.45799999999999486,app,DEBUG,temperature_automation,2025-09-20 03:23:13.407,26.066944444444
Long Yeast Grow,pioreactor02,2025-09-20T01:26:33.399Z,"features={'previous_heater_dc': 41.34, 'room_temp': 22.0, 'is_rpi_zero': False, 'volume': 14.0, 'time_series_of_temp': [44.260416666666664, 42.21875, 40.729166666666664, 39.46875, 38.375, 37.416666666666664, 36.5625, 35.822916666666664, 35.15625, 34.5625, 34.020833333333336, 33.520833333333336, 33.09375, 32.6875, 32.3125, 31.9375, 31.625, 31.34375, 31.0625, 30.822916666666668, 30.614583333333332]}",app,DEBUG,temperature_automation,2025-09-20 03:26:33.399,26.1225
Long Yeast Grow,pioreactor02,2025-09-20T01:26:33.407Z,PID output = -0.6820000000000064,app,DEBUG,temperature_automation,2025-09-20 03:26:33.407,26.1225
Long Yeast Grow,pioreactor02,2025-09-20T01:29:53.399Z,"features={'previous_heater_dc': 40.66, 'room_temp': 22.0, 'is_rpi_zero': False, 'volume': 14.0, 'time_series_of_temp': [44.0, 41.96875, 40.5, 39.270833333333336, 38.1875, 37.239583333333336, 36.416666666666664, 35.6875, 35.0, 34.4375, 33.875, 33.375, 32.9375, 32.53125, 32.166666666666664, 31.8125, 31.5, 31.208333333333332, 30.9375, 30.6875, 30.447916666666668]}",app,DEBUG,temperature_automation,2025-09-20 03:29:53.399,26.178055555556
Long Yeast Grow,pioreactor02,2025-09-20T01:29:53.407Z,PID output = 0.23000000000000326,app,DEBUG,temperature_automation,2025-09-20 03:29:53.407,26.178055555556
Long Yeast Grow,pioreactor02,2025-09-20T01:33:13.400Z,"features={'previous_heater_dc': 40.89, 'room_temp': 22.0, 'is_rpi_zero': False, 'volume': 14.0, 'time_series_of_temp': [44.0, 41.96875, 40.510416666666664, 39.260416666666664, 38.1875, 37.229166666666664, 36.395833333333336, 35.666666666666664, 35.0, 34.40625, 33.875, 33.375, 32.9375, 32.520833333333336, 32.15625, 31.8125, 31.5, 31.197916666666668, 30.947916666666668, 30.697916666666668, 30.458333333333332]}",app,DEBUG,temperature_automation,2025-09-20 03:33:13.400,26.233611111111
Long Yeast Grow,pioreactor02,2025-09-20T01:33:13.408Z,PID output = 0.8640000000000071,app,DEBUG,temperature_automation,2025-09-20 03:33:13.408,26.233611111111
Long Yeast Grow,pioreactor02,2025-09-20T01:36:33.399Z,"features={'previous_heater_dc': 41.75, 'room_temp': 22.0, 'is_rpi_zero': False, 'volume': 14.0, 'time_series_of_temp': [44.3125, 42.229166666666664, 40.71875, 39.447916666666664, 38.34375, 37.385416666666664, 36.53125, 35.770833333333336, 35.114583333333336, 34.5, 33.9375, 33.4375, 33.0, 32.572916666666664, 32.1875, 31.875, 31.541666666666668, 31.25, 30.958333333333332, 30.708333333333332, 30.479166666666668]}",app,DEBUG,temperature_automation,2025-09-20 03:36:33.399,26.289166666667
Long Yeast Grow,pioreactor02,2025-09-20T01:36:33.407Z,PID output = -0.26400000000001067,app,DEBUG,temperature_automation,2025-09-20 03:36:33.407,26.289166666667
Long Yeast Grow,pioreactor02,2025-09-20T01:39:53.399Z,"features={'previous_heater_dc': 41.49, 'room_temp': 22.0, 'is_rpi_zero': False, 'volume': 14.0, 'time_series_of_temp': [44.21875, 42.15625, 40.635416666666664, 39.385416666666664, 38.291666666666664, 37.333333333333336, 36.479166666666664, 35.729166666666664, 35.0625, 34.447916666666664, 33.875, 33.385416666666664, 32.9375, 32.53125, 32.125, 31.8125, 31.5, 31.1875, 30.927083333333332, 30.6875, 30.4375]}",app,DEBUG,temperature_automation,2025-09-20 03:39:53.399,26.344722222222
Long Yeast Grow,pioreactor02,2025-09-20T01:39:53.407Z,PID output = 1.6160000000000039,app,DEBUG,temperature_automation,2025-09-20 03:39:53.407,26.344722222222
Long Yeast Grow,pioreactor02,2025-09-20T01:43:13.399Z,"features={'previous_heater_dc': 43.11, 'room_temp': 22.0, 'is_rpi_zero': False, 'volume': 14.0, 'time_series_of_temp': [44.802083333333336, 42.645833333333336, 41.09375, 39.770833333333336, 38.645833333333336, 37.645833333333336, 36.760416666666664, 36.0, 35.302083333333336, 34.666666666666664, 34.104166666666664, 33.59375, 33.125, 32.6875, 32.3125, 31.9375, 31.625, 31.3125, 31.0625, 30.802083333333332, 30.552083333333332]}",app,DEBUG,temperature_automation,2025-09-20 03:43:13.399,26.400277777778
Long Yeast Grow,pioreactor02,2025-09-20T01:43:13.407Z,PID output = 0.0020000000000010565,app,DEBUG,temperature_automation,2025-09-20 03:43:13.407,26.400277777778
Long Yeast Grow,pioreactor02,2025-09-20T01:46:33.398Z,"features={'previous_heater_dc': 43.11, 'room_temp': 22.0, 'is_rpi_zero': False, 'volume': 14.0, 'time_series_of_temp': [44.8125, 42.677083333333336, 41.135416666666664, 39.8125, 38.677083333333336, 37.6875, 36.833333333333336, 36.0625, 35.354166666666664, 34.708333333333336, 34.145833333333336, 33.625, 33.1875, 32.75, 32.375, 32.0, 31.6875, 31.375, 31.0625, 30.8125, 30.5625]}",app,DEBUG,temperature_automation,2025-09-20 03:46:33.398,26.455833333333
Long Yeast Grow,pioreactor02,2025-09-20T01:46:33.406Z,PID output = -1.3119999999999883,app,DEBUG,temperature_automation,2025-09-20 03:46:33.406,26.455833333333
