experiment,pioreactor_unit,timestamp,channel_1,channel_2,channel_3,channel_4,channel_5,timestamp_localtime,hours_since_experiment_created
Long Yeast Grow,pioreactor02,2025-09-19T20:25:43.915Z,21.37214,0.0,0.0,0.0,0.0,2025-09-19 22:25:43.915,21.108611111111
Long Yeast Grow,pioreactor02,2025-09-19T20:26:06.915Z,21.40164,0.0,0.0,0.0,0.0,2025-09-19 22:26:06.915,21.115
Long Yeast Grow,pioreactor02,2025-09-19T20:26:29.915Z,21.37864,0.0,0.0,0.0,0.0,2025-09-19 22:26:29.915,21.121388888889
Long Yeast Grow,pioreactor02,2025-09-19T20:26:33.405Z,21.37864,0.0,0.0,0.0,52.58,2025-09-19 22:26:33.405,21.1225
Long Yeast Grow,pioreactor02,2025-09-19T20:26:33.447Z,21.37864,0.0,0.0,0.0,51.02,2025-09-19 22:26:33.447,21.1225
Long Yeast Grow,pioreactor02,2025-09-19T20:26:52.915Z,21.38914,0.0,0.0,0.0,51.02,2025-09-19 22:26:52.915,21.127777777778
Long Yeast Grow,pioreactor02,2025-09-19T20:27:15.915Z,21.42464,0.0,0.0,0.0,51.02,2025-09-19 22:27:15.915,21.134166666667
Long Yeast Grow,pioreactor02,2025-09-19T20:27:38.919Z,21.42214,0.0,0.0,0.0,51.02,2025-09-19 22:27:38.919,21.140555555556
Long Yeast Grow,pioreactor02,2025-09-19T20:28:01.915Z,21.47564,0.0,0.0,0.0,51.02,2025-09-19 22:28:01.915,21.146944444444
Long Yeast Grow,pioreactor02,2025-09-19T20:28:01.972Z,21.47564,0.0,0.0,0.0,0.0,2025-09-19 22:28:01.972,21.146944444444
Long Yeast Grow,pioreactor02,2025-09-19T20:28:24.915Z,21.40314,0.0,0.0,0.0,0.0,2025-09-19 22:28:24.915,21.153333333333
Long Yeast Grow,pioreactor02,2025-09-19T20:28:47.915Z,21.37564,0.0,0.0,0.0,0.0,2025-09-19 22:28:47.915,21.159722222222
Long Yeast Grow,pioreactor02,2025-09-19T20:29:10.915Z,21.33814,0.0,0.0,0.0,0.0,2025-09-19 22:29:10.915,21.166111111111
Long Yeast Grow,pioreactor02,2025-09-19T20:29:33.915Z,21.32764,0.0,0.0,0.0,0.0,2025-09-19 22:29:33.915,21.1725
Long Yeast Grow,pioreactor02,2025-09-19T20:29:53.405Z,21.32764,0.0,0.0,0.0,51.02,2025-09-19 22:29:53.405,21.178055555556
Long Yeast Grow,pioreactor02,2025-09-19T20:29:53.448Z,21.32764,0.0,0.0,0.0,50.98,2025-09-19 22:29:53.448,21.178055555556
Long Yeast Grow,pioreactor02,2025-09-19T20:29:56.915Z,21.38664,0.0,0.0,0.0,50.98,2025-09-19 22:29:56.915,21.178888888889
Long Yeast Grow,pioreactor02,2025-09-19T20:30:19.915Z,21.79414,0.0,0.0,0.0,50.98,2025-09-19 22:30:19.915,21.185277777778
Long Yeast Grow,pioreactor02,2025-09-19T20:30:42.915Z,21.69814,0.0,0.0,0.0,50.98,2025-09-19 22:30:42.915,21.191666666667
Long Yeast Grow,pioreactor02,2025-09-19T20:31:05.915Z,21.60914,0.0,0.0,0.0,50.98,2025-09-19 22:31:05.915,21.198055555556
Long Yeast Grow,pioreactor02,2025-09-19T20:31:21.973Z,21.60914,0.0,0.0,0.0,0.0,2025-09-19 22:31:21.973,21.2025
Long Yeast Grow,pioreactor02,2025-09-19T20:31:28.915Z,21.52614,0.0,0.0,0.0,0.0,2025-09-19 22:31:28.915,21.204444444444
Long Yeast Grow,pioreactor02,2025-09-19T20:31:51.915Z,21.42114,0.0,0.0,0.0,0.0,2025-09-19 22:31:51.915,21.210833333333
Long Yeast Grow,pioreactor02,2025-09-19T20:32:14.915Z,21.39464,0.0,0.0,0.0,0.0,2025-09-19 22:32:14.915,21.217222222222
Long Yeast Grow,pioreactor02,2025-09-19T20:32:37.915Z,21.38014,0.0,0.0,0.0,0.0,2025-09-19 22:32:37.915,21.223611111111
Long Yeast Grow,pioreactor02,2025-09-19T20:33:00.915Z,21.39364,0.0,0.0,0.0,0.0,2025-09-19 22:33:00.915,21.23
Long Yeast Grow,pioreactor02,2025-09-19T20:33:13.404Z,21.39364,0.0,0.0,0.0,50.98,2025-09-19 22:33:13.404,21.233611111111
Long Yeast Grow,pioreactor02,2025-09-19T20:33:13.449Z,21.39364,0.0,0.0,0.0,49.63,2025-09-19 22:33:13.449,21.233611111111
Long Yeast Grow,pioreactor02,2025-09-19T20:33:23.915Z,21.35114,0.0,0.0,0.0,49.63,2025-09-19 22:33:23.915,21.236388888889
Long Yeast Grow,pioreactor02,2025-09-19T20:33:46.915Z,21.35564,0.0,0.0,0.0,49.63,2025-09-19 22:33:46.915,21.242777777778
Long Yeast Grow,pioreactor02,2025-09-19T20:34:09.915Z,21.32864,0.0,0.0,0.0,49.63,2025-09-19 22:34:09.915,21.249166666667
Long Yeast Grow,pioreactor02,2025-09-19T20:34:32.915Z,21.36714,0.0,0.0,0.0,49.63,2025-09-19 22:34:32.915,21.255555555556
Long Yeast Grow,pioreactor02,2025-09-19T20:34:41.973Z,21.36714,0.0,0.0,0.0,0.0,2025-09-19 22:34:41.973,21.258055555556
Long Yeast Grow,pioreactor02,2025-09-19T20:34:55.915Z,21.34364,0.0,0.0,0.0,0.0,2025-09-19 22:34:55.915,21.261944444444
Long Yeast Grow,pioreactor02,2025-09-19T20:35:18.915Z,21.34514,0.0,0.0,0.0,0.0,2025-09-19 22:35:18.915,21.268333333333
Long Yeast Grow,pioreactor02,2025-09-19T20:35:41.915Z,21.34764,0.0,0.0,0.0,0.0,2025-09-19 22:35:41.915,21.274722222222
Long Yeast Grow,pioreactor02,2025-09-19T20:36:04.915Z,21.39664,0.0,0.0,0.0,0.0,2025-09-19 22:36:04.915,21.281111111111
Long Yeast Grow,pioreactor02,2025-09-19T20:36:27.915Z,21.34514,0.0,0.0,0.0,0.0,2025-09-19 22:36:27.915,21.2875
Long Yeast Grow,pioreactor02,2025-09-19T20:36:33.404Z,21.34514,0.0,0.0,0.0,49.63,2025-09-19 22:36:33.404,21.289166666667
Long Yeast Grow,pioreactor02,2025-09-19T20:36:33.447Z,21.34514,0.0,0.0,0.0,51.29,2025-09-19 22:36:33.447,21.289166666667
Long Yeast Grow,pioreactor02,2025-09-19T20:36:50.915Z,21.34464,0.0,0.0,0.0,51.29,2025-09-19 22:36:50.915,21.293888888889
Long Yeast Grow,pioreactor02,2025-09-19T20:37:13.915Z,21.36414,0.0,0.0,0.0,51.29,2025-09-19 22:37:13.915,21.300277777778
Long Yeast Grow,pioreactor02,2025-09-19T20:37:36.915Z,21.37264,0.0,0.0,0.0,51.29,2025-09-19 22:37:36.915,21.306666666667
Long Yeast Grow,pioreactor02,2025-09-19T20:37:59.915Z,21.37514,0.0,0.0,0.0,51.29,2025-09-19 22:37:59.915,21.313055555556
Long Yeast Grow,pioreactor02,2025-09-19T20:38:01.972Z,21.37514,0.0,0.0,0.0,0.0,2025-09-19 22:38:01.972,21.313611111111
Long Yeast Grow,pioreactor02,2025-09-19T20:38:22.919Z,21.29664,0.0,0.0,0.0,0.0,2025-09-19 22:38:22.919,21.319444444444
Long Yeast Grow,pioreactor02,2025-09-19T20:38:45.915Z,21.39314,0.0,0.0,0.0,0.0,2025-09-19 22:38:45.915,21.325833333333
Long Yeast Grow,pioreactor02,2025-09-19T20:39:08.915Z,21.34814,0.0,0.0,0.0,0.0,2025-09-19 22:39:08.915,21.332222222222
Long Yeast Grow,pioreactor02,2025-09-19T20:39:31.915Z,21.36114,0.0,0.0,0.0,0.0,2025-09-19 22:39:31.915,21.338611111111
Long Yeast Grow,pioreactor02,2025-09-19T20:39:53.405Z,21.36114,0.0,0.0,0.0,51.29,2025-09-19 22:39:53.405,21.344722222222
Long Yeast Grow,pioreactor02,2025-09-19T20:39:53.449Z,21.36114,0.0,0.0,0.0,51.24,2025-09-19 22:39:53.449,21.344722222222
Long Yeast Grow,pioreactor02,2025-09-19T20:39:54.915Z,21.32764,0.0,0.0,0.0,51.24,2025-09-19 22:39:54.915,21.345
Long Yeast Grow,pioreactor02,2025-09-19T20:40:17.915Z,21.30714,0.0,0.0,0.0,51.24,2025-09-19 22:40:17.915,21.351388888889
Long Yeast Grow,pioreactor02,2025-09-19T20:40:40.915Z,21.29914,0.0,0.0,0.0,51.24,2025-09-19 22:40:40.915,21.357777777778
Long Yeast Grow,pioreactor02,2025-09-19T20:41:03.919Z,21.29914,0.0,0.0,0.0,51.24,2025-09-19 22:41:03.919,21.364166666667
Long Yeast Grow,pioreactor02,2025-09-19T20:41:21.972Z,21.29914,0.0,0.0,0.0,0.0,2025-09-19 22:41:21.972,21.369166666667
Long Yeast Grow,pioreactor02,2025-09-19T20:41:26.919Z,21.26814,0.0,0.0,0.0,0.0,2025-09-19 22:41:26.919,21.370555555556
Long Yeast Grow,pioreactor02,2025-09-19T20:41:49.919Z,21.24264,0.0,0.0,0.0,0.0,2025-09-19 22:41:49.919,21.376944444444
Long Yeast Grow,pioreactor02,2025-09-19T20:42:12.919Z,21.23264,0.0,0.0,0.0,0.0,2025-09-19 22:42:12.919,21.383333333333
Long Yeast Grow,pioreactor02,2025-09-19T20:42:35.915Z,21.22014,0.0,0.0,0.0,0.0,2025-09-19 22:42:35.915,21.389722222222
Long Yeast Grow,pioreactor02,2025-09-19T20:42:58.915Z,21.20314,0.0,0.0,0.0,0.0,2025-09-19 22:42:58.915,21.396111111111
Long Yeast Grow,pioreactor02,2025-09-19T20:43:13.405Z,21.20314,0.0,0.0,0.0,51.24,2025-09-19 22:43:13.405,21.400277777778
Long Yeast Grow,pioreactor02,2025-09-19T20:43:13.447Z,21.20314,0.0,0.0,0.0,49.64,2025-09-19 22:43:13.447,21.400277777778
Long Yeast Grow,pioreactor02,2025-09-19T20:43:21.919Z,21.32164,0.0,0.0,0.0,49.64,2025-09-19 22:43:21.919,21.4025
Long Yeast Grow,pioreactor02,2025-09-19T20:43:44.915Z,21.39064,0.0,0.0,0.0,49.64,2025-09-19 22:43:44.915,21.408888888889
Long Yeast Grow,pioreactor02,2025-09-19T20:44:07.919Z,21.46914,0.0,0.0,0.0,49.64,2025-09-19 22:44:07.919,21.415277777778
Long Yeast Grow,pioreactor02,2025-09-19T20:44:30.915Z,21.45514,0.0,0.0,0.0,49.64,2025-09-19 22:44:30.915,21.421666666667
Long Yeast Grow,pioreactor02,2025-09-19T20:44:41.972Z,21.45514,0.0,0.0,0.0,0.0,2025-09-19 22:44:41.972,21.424722222222
Long Yeast Grow,pioreactor02,2025-09-19T20:44:53.915Z,21.42964,0.0,0.0,0.0,0.0,2025-09-19 22:44:53.915,21.428055555556
Long Yeast Grow,pioreactor02,2025-09-19T20:45:16.915Z,21.42814,0.0,0.0,0.0,0.0,2025-09-19 22:45:16.915,21.434444444444
Long Yeast Grow,pioreactor02,2025-09-19T20:45:39.915Z,21.39114,0.0,0.0,0.0,0.0,2025-09-19 22:45:39.915,21.440833333333
Long Yeast Grow,pioreactor02,2025-09-19T20:46:02.915Z,21.33414,0.0,0.0,0.0,0.0,2025-09-19 22:46:02.915,21.447222222222
Long Yeast Grow,pioreactor02,2025-09-19T20:46:25.915Z,21.32214,0.0,0.0,0.0,0.0,2025-09-19 22:46:25.915,21.453611111111
Long Yeast Grow,pioreactor02,2025-09-19T20:46:33.403Z,21.32214,0.0,0.0,0.0,49.64,2025-09-19 22:46:33.403,21.455833333333
Long Yeast Grow,pioreactor02,2025-09-19T20:46:33.447Z,21.32214,0.0,0.0,0.0,50.59,2025-09-19 22:46:33.447,21.455833333333
Long Yeast Grow,pioreactor02,2025-09-19T20:46:48.915Z,21.51314,0.0,0.0,0.0,50.59,2025-09-19 22:46:48.915,21.46
Long Yeast Grow,pioreactor02,2025-09-19T20:47:11.915Z,21.51914,0.0,0.0,0.0,50.59,2025-09-19 22:47:11.915,21.466388888889
Long Yeast Grow,pioreactor02,2025-09-19T20:47:34.915Z,21.48314,0.0,0.0,0.0,50.59,2025-09-19 22:47:34.915,21.472777777778
Long Yeast Grow,pioreactor02,2025-09-19T20:47:57.915Z,21.48664,0.0,0.0,0.0,50.59,2025-09-19 22:47:57.915,21.479166666667
Long Yeast Grow,pioreactor02,2025-09-19T20:48:01.972Z,21.48664,0.0,0.0,0.0,0.0,2025-09-19 22:48:01.972,21.480277777778
Long Yeast Grow,pioreactor02,2025-09-19T20:48:20.915Z,21.42864,0.0,0.0,0.0,0.0,2025-09-19 22:48:20.915,21.485555555556
Long Yeast Grow,pioreactor02,2025-09-19T20:48:43.919Z,21.42164,0.0,0.0,0.0,0.0,2025-09-19 22:48:43.919,21.491944444444
Long Yeast Grow,pioreactor02,2025-09-19T20:49:06.915Z,21.45114,0.0,0.0,0.0,0.0,2025-09-19 22:49:06.915,21.498333333333
Long Yeast Grow,pioreactor02,2025-09-19T20:49:29.915Z,21.40664,0.0,0.0,0.0,0.0,2025-09-19 22:49:29.915,21.504722222222
Long Yeast Grow,pioreactor02,2025-09-19T20:49:52.915Z,21.43414,0.0,0.0,0.0,0.0,2025-09-19 22:49:52.915,21.511111111111
Long Yeast Grow,pioreactor02,2025-09-19T20:49:53.405Z,21.43414,0.0,0.0,0.0,50.59,2025-09-19 22:49:53.405,21.511388888889
Long Yeast Grow,pioreactor02,2025-09-19T20:49:53.447Z,21.43414,0.0,0.0,0.0,48.96,2025-09-19 22:49:53.447,21.511388888889
Long Yeast Grow,pioreactor02,2025-09-19T20:50:15.915Z,21.44414,0.0,0.0,0.0,48.96,2025-09-19 22:50:15.915,21.5175
Long Yeast Grow,pioreactor02,2025-09-19T20:50:38.915Z,21.48214,0.0,0.0,0.0,48.96,2025-09-19 22:50:38.915,21.523888888889
Long Yeast Grow,pioreactor02,2025-09-19T20:51:01.915Z,21.48464,0.0,0.0,0.0,48.96,2025-09-19 22:51:01.915,21.530277777778
Long Yeast Grow,pioreactor02,2025-09-19T20:51:21.973Z,21.48464,0.0,0.0,0.0,0.0,2025-09-19 22:51:21.973,21.535833333333
Long Yeast Grow,pioreactor02,2025-09-19T20:51:24.915Z,21.45364,0.0,0.0,0.0,0.0,2025-09-19 22:51:24.915,21.536666666667
Long Yeast Grow,pioreactor02,2025-09-19T20:51:47.915Z,21.39414,0.0,0.0,0.0,0.0,2025-09-19 22:51:47.915,21.543055555556
Long Yeast Grow,pioreactor02,2025-09-19T20:52:10.919Z,21.41064,0.0,0.0,0.0,0.0,2025-09-19 22:52:10.919,21.549444444444
Long Yeast Grow,pioreactor02,2025-09-19T20:52:33.919Z,21.41464,0.0,0.0,0.0,0.0,2025-09-19 22:52:33.919,21.555833333333
Long Yeast Grow,pioreactor02,2025-09-19T20:52:56.915Z,21.41664,0.0,0.0,0.0,0.0,2025-09-19 22:52:56.915,21.562222222222
Long Yeast Grow,pioreactor02,2025-09-19T20:53:13.407Z,21.41664,0.0,0.0,0.0,48.96,2025-09-19 22:53:13.407,21.566944444444
Long Yeast Grow,pioreactor02,2025-09-19T20:53:13.451Z,21.41664,0.0,0.0,0.0,48.89,2025-09-19 22:53:13.451,21.566944444444
Long Yeast Grow,pioreactor02,2025-09-19T20:53:19.919Z,21.40964,0.0,0.0,0.0,48.89,2025-09-19 22:53:19.919,21.568611111111
Long Yeast Grow,pioreactor02,2025-09-19T20:53:42.915Z,21.41264,0.0,0.0,0.0,48.89,2025-09-19 22:53:42.915,21.575
Long Yeast Grow,pioreactor02,2025-09-19T20:54:05.915Z,21.47564,0.0,0.0,0.0,48.89,2025-09-19 22:54:05.915,21.581388888889
Long Yeast Grow,pioreactor02,2025-09-19T20:54:28.915Z,21.42214,0.0,0.0,0.0,48.89,2025-09-19 22:54:28.915,21.587777777778
Long Yeast Grow,pioreactor02,2025-09-19T20:54:41.973Z,21.42214,0.0,0.0,0.0,0.0,2025-09-19 22:54:41.973,21.591388888889
Long Yeast Grow,pioreactor02,2025-09-19T20:54:51.915Z,21.36964,0.0,0.0,0.0,0.0,2025-09-19 22:54:51.915,21.594166666667
Long Yeast Grow,pioreactor02,2025-09-19T20:55:14.915Z,21.35114,0.0,0.0,0.0,0.0,2025-09-19 22:55:14.915,21.600555555556
Long Yeast Grow,pioreactor02,2025-09-19T20:55:37.915Z,21.34664,0.0,0.0,0.0,0.0,2025-09-19 22:55:37.915,21.606944444444
Long Yeast Grow,pioreactor02,2025-09-19T20:56:00.915Z,21.32864,0.0,0.0,0.0,0.0,2025-09-19 22:56:00.915,21.613333333333
Long Yeast Grow,pioreactor02,2025-09-19T20:56:23.915Z,21.30164,0.0,0.0,0.0,0.0,2025-09-19 22:56:23.915,21.619722222222
Long Yeast Grow,pioreactor02,2025-09-19T20:56:33.403Z,21.30164,0.0,0.0,0.0,48.89,2025-09-19 22:56:33.403,21.6225
Long Yeast Grow,pioreactor02,2025-09-19T20:56:33.452Z,21.30164,0.0,0.0,0.0,50.3,2025-09-19 22:56:33.452,21.6225
Long Yeast Grow,pioreactor02,2025-09-19T20:56:46.915Z,21.59864,0.0,0.0,0.0,50.3,2025-09-19 22:56:46.915,21.626111111111
Long Yeast Grow,pioreactor02,2025-09-19T20:57:09.915Z,21.99314,0.0,0.0,0.0,50.3,2025-09-19 22:57:09.915,21.6325
Long Yeast Grow,pioreactor02,2025-09-19T20:57:32.915Z,21.84714,0.0,0.0,0.0,50.3,2025-09-19 22:57:32.915,21.638888888889
Long Yeast Grow,pioreactor02,2025-09-19T20:57:55.915Z,21.76064,0.0,0.0,0.0,50.3,2025-09-19 22:57:55.915,21.645277777778
Long Yeast Grow,pioreactor02,2025-09-19T20:58:01.973Z,21.76064,0.0,0.0,0.0,0.0,2025-09-19 22:58:01.973,21.646944444444
Long Yeast Grow,pioreactor02,2025-09-19T20:58:18.915Z,21.65264,0.0,0.0,0.0,0.0,2025-09-19 22:58:18.915,21.651666666667
Long Yeast Grow,pioreactor02,2025-09-19T20:58:41.919Z,21.55764,0.0,0.0,0.0,0.0,2025-09-19 22:58:41.919,21.658055555556
Long Yeast Grow,pioreactor02,2025-09-19T20:59:04.919Z,21.47464,0.0,0.0,0.0,0.0,2025-09-19 22:59:04.919,21.664444444444
Long Yeast Grow,pioreactor02,2025-09-19T20:59:27.919Z,21.41164,0.0,0.0,0.0,0.0,2025-09-19 22:59:27.919,21.670833333333
Long Yeast Grow,pioreactor02,2025-09-19T20:59:50.915Z,21.40014,0.0,0.0,0.0,0.0,2025-09-19 22:59:50.915,21.677222222222
Long Yeast Grow,pioreactor02,2025-09-19T20:59:53.405Z,21.40014,0.0,0.0,0.0,50.3,2025-09-19 22:59:53.405,21.678055555556
Long Yeast Grow,pioreactor02,2025-09-19T20:59:53.448Z,21.40014,0.0,0.0,0.0,48.9,2025-09-19 22:59:53.448,21.678055555556
Long Yeast Grow,pioreactor02,2025-09-19T21:00:13.919Z,21.40214,0.0,0.0,0.0,48.9,2025-09-19 23:00:13.919,21.683611111111
Long Yeast Grow,pioreactor02,2025-09-19T21:00:36.915Z,21.44964,0.0,0.0,0.0,48.9,2025-09-19 23:00:36.915,21.69
Long Yeast Grow,pioreactor02,2025-09-19T21:00:59.915Z,21.45114,0.0,0.0,0.0,48.9,2025-09-19 23:00:59.915,21.696388888889
Long Yeast Grow,pioreactor02,2025-09-19T21:01:21.972Z,21.45114,0.0,0.0,0.0,0.0,2025-09-19 23:01:21.972,21.7025
Long Yeast Grow,pioreactor02,2025-09-19T21:01:22.915Z,21.38164,0.0,0.0,0.0,0.0,2025-09-19 23:01:22.915,21.702777777778
Long Yeast Grow,pioreactor02,2025-09-19T21:01:45.919Z,21.38064,0.0,0.0,0.0,0.0,2025-09-19 23:01:45.919,21.709166666667
Long Yeast Grow,pioreactor02,2025-09-19T21:02:08.915Z,21.41814,0.0,0.0,0.0,0.0,2025-09-19 23:02:08.915,21.715555555556
Long Yeast Grow,pioreactor02,2025-09-19T21:02:31.915Z,21.31364,0.0,0.0,0.0,0.0,2025-09-19 23:02:31.915,21.721944444444
Long Yeast Grow,pioreactor02,2025-09-19T21:02:54.915Z,21.31614,0.0,0.0,0.0,0.0,2025-09-19 23:02:54.915,21.728333333333
Long Yeast Grow,pioreactor02,2025-09-19T21:03:13.405Z,21.31614,0.0,0.0,0.0,48.9,2025-09-19 23:03:13.405,21.733611111111
Long Yeast Grow,pioreactor02,2025-09-19T21:03:13.448Z,21.31614,0.0,0.0,0.0,49.64,2025-09-19 23:03:13.448,21.733611111111
Long Yeast Grow,pioreactor02,2025-09-19T21:03:17.915Z,21.32114,0.0,0.0,0.0,49.64,2025-09-19 23:03:17.915,21.734722222222
Long Yeast Grow,pioreactor02,2025-09-19T21:03:40.915Z,21.35764,0.0,0.0,0.0,49.64,2025-09-19 23:03:40.915,21.741111111111
Long Yeast Grow,pioreactor02,2025-09-19T21:04:03.915Z,21.35514,0.0,0.0,0.0,49.64,2025-09-19 23:04:03.915,21.7475
Long Yeast Grow,pioreactor02,2025-09-19T21:04:26.915Z,21.35564,0.0,0.0,0.0,49.64,2025-09-19 23:04:26.915,21.753888888889
Long Yeast Grow,pioreactor02,2025-09-19T21:04:41.972Z,21.35564,0.0,0.0,0.0,0.0,2025-09-19 23:04:41.972,21.758055555556
Long Yeast Grow,pioreactor02,2025-09-19T21:04:49.915Z,21.35414,0.0,0.0,0.0,0.0,2025-09-19 23:04:49.915,21.760277777778
Long Yeast Grow,pioreactor02,2025-09-19T21:05:12.915Z,21.35364,0.0,0.0,0.0,0.0,2025-09-19 23:05:12.915,21.766666666667
Long Yeast Grow,pioreactor02,2025-09-19T21:05:35.915Z,21.31764,0.0,0.0,0.0,0.0,2025-09-19 23:05:35.915,21.773055555556
Long Yeast Grow,pioreactor02,2025-09-19T21:05:58.915Z,21.34164,0.0,0.0,0.0,0.0,2025-09-19 23:05:58.915,21.779444444444
Long Yeast Grow,pioreactor02,2025-09-19T21:06:21.915Z,21.35864,0.0,0.0,0.0,0.0,2025-09-19 23:06:21.915,21.785833333333
Long Yeast Grow,pioreactor02,2025-09-19T21:06:33.405Z,21.35864,0.0,0.0,0.0,49.64,2025-09-19 23:06:33.405,21.789166666667
Long Yeast Grow,pioreactor02,2025-09-19T21:06:33.448Z,21.35864,0.0,0.0,0.0,49.55,2025-09-19 23:06:33.448,21.789166666667
Long Yeast Grow,pioreactor02,2025-09-19T21:06:44.915Z,21.35914,0.0,0.0,0.0,49.55,2025-09-19 23:06:44.915,21.792222222222
Long Yeast Grow,pioreactor02,2025-09-19T21:07:07.919Z,21.38814,0.0,0.0,0.0,49.55,2025-09-19 23:07:07.919,21.798611111111
Long Yeast Grow,pioreactor02,2025-09-19T21:07:30.915Z,21.42114,0.0,0.0,0.0,49.55,2025-09-19 23:07:30.915,21.805
Long Yeast Grow,pioreactor02,2025-09-19T21:07:53.915Z,21.45014,0.0,0.0,0.0,49.55,2025-09-19 23:07:53.915,21.811388888889
Long Yeast Grow,pioreactor02,2025-09-19T21:08:01.972Z,21.45014,0.0,0.0,0.0,0.0,2025-09-19 23:08:01.972,21.813611111111
Long Yeast Grow,pioreactor02,2025-09-19T21:08:16.915Z,21.38314,0.0,0.0,0.0,0.0,2025-09-19 23:08:16.915,21.817777777778
Long Yeast Grow,pioreactor02,2025-09-19T21:08:39.915Z,21.36864,0.0,0.0,0.0,0.0,2025-09-19 23:08:39.915,21.824166666667
Long Yeast Grow,pioreactor02,2025-09-19T21:09:02.915Z,21.37514,0.0,0.0,0.0,0.0,2025-09-19 23:09:02.915,21.830555555556
Long Yeast Grow,pioreactor02,2025-09-19T21:09:25.915Z,21.44264,0.0,0.0,0.0,0.0,2025-09-19 23:09:25.915,21.836944444444
Long Yeast Grow,pioreactor02,2025-09-19T21:09:48.915Z,21.44814,0.0,0.0,0.0,0.0,2025-09-19 23:09:48.915,21.843333333333
Long Yeast Grow,pioreactor02,2025-09-19T21:09:53.405Z,21.44814,0.0,0.0,0.0,49.55,2025-09-19 23:09:53.405,21.844722222222
Long Yeast Grow,pioreactor02,2025-09-19T21:09:53.447Z,21.44814,0.0,0.0,0.0,49.12,2025-09-19 23:09:53.447,21.844722222222
Long Yeast Grow,pioreactor02,2025-09-19T21:10:11.915Z,21.47564,0.0,0.0,0.0,49.12,2025-09-19 23:10:11.915,21.849722222222
Long Yeast Grow,pioreactor02,2025-09-19T21:10:34.915Z,21.45864,0.0,0.0,0.0,49.12,2025-09-19 23:10:34.915,21.856111111111
Long Yeast Grow,pioreactor02,2025-09-19T21:10:57.915Z,21.39764,0.0,0.0,0.0,49.12,2025-09-19 23:10:57.915,21.8625
Long Yeast Grow,pioreactor02,2025-09-19T21:11:20.915Z,21.35264,0.0,0.0,0.0,49.12,2025-09-19 23:11:20.915,21.868888888889
Long Yeast Grow,pioreactor02,2025-09-19T21:11:21.972Z,21.35264,0.0,0.0,0.0,0.0,2025-09-19 23:11:21.972,21.869166666667
Long Yeast Grow,pioreactor02,2025-09-19T21:11:43.915Z,21.29714,0.0,0.0,0.0,0.0,2025-09-19 23:11:43.915,21.875277777778
Long Yeast Grow,pioreactor02,2025-09-19T21:12:06.915Z,21.24214,0.0,0.0,0.0,0.0,2025-09-19 23:12:06.915,21.881666666667
Long Yeast Grow,pioreactor02,2025-09-19T21:12:29.919Z,21.21214,0.0,0.0,0.0,0.0,2025-09-19 23:12:29.919,21.888055555556
Long Yeast Grow,pioreactor02,2025-09-19T21:12:52.915Z,21.21264,0.0,0.0,0.0,0.0,2025-09-19 23:12:52.915,21.894444444444
Long Yeast Grow,pioreactor02,2025-09-19T21:13:13.404Z,21.21264,0.0,0.0,0.0,49.12,2025-09-19 23:13:13.404,21.900277777778
Long Yeast Grow,pioreactor02,2025-09-19T21:13:13.448Z,21.21264,0.0,0.0,0.0,49.47,2025-09-19 23:13:13.448,21.900277777778
Long Yeast Grow,pioreactor02,2025-09-19T21:13:15.915Z,21.17014,0.0,0.0,0.0,49.47,2025-09-19 23:13:15.915,21.900833333333
Long Yeast Grow,pioreactor02,2025-09-19T21:13:38.915Z,21.21064,0.0,0.0,0.0,49.47,2025-09-19 23:13:38.915,21.907222222222
Long Yeast Grow,pioreactor02,2025-09-19T21:14:01.915Z,21.17514,0.0,0.0,0.0,49.47,2025-09-19 23:14:01.915,21.913611111111
Long Yeast Grow,pioreactor02,2025-09-19T21:14:24.919Z,21.16564,0.0,0.0,0.0,49.47,2025-09-19 23:14:24.919,21.92
Long Yeast Grow,pioreactor02,2025-09-19T21:14:41.972Z,21.16564,0.0,0.0,0.0,0.0,2025-09-19 23:14:41.972,21.924722222222
Long Yeast Grow,pioreactor02,2025-09-19T21:14:47.915Z,21.13614,0.0,0.0,0.0,0.0,2025-09-19 23:14:47.915,21.926388888889
Long Yeast Grow,pioreactor02,2025-09-19T21:15:10.915Z,21.18814,0.0,0.0,0.0,0.0,2025-09-19 23:15:10.915,21.932777777778
Long Yeast Grow,pioreactor02,2025-09-19T21:15:33.915Z,21.19664,0.0,0.0,0.0,0.0,2025-09-19 23:15:33.915,21.939166666667
Long Yeast Grow,pioreactor02,2025-09-19T21:15:56.915Z,21.14664,0.0,0.0,0.0,0.0,2025-09-19 23:15:56.915,21.945555555556
Long Yeast Grow,pioreactor02,2025-09-19T21:16:19.915Z,21.14264,0.0,0.0,0.0,0.0,2025-09-19 23:16:19.915,21.951944444444
Long Yeast Grow,pioreactor02,2025-09-19T21:16:33.405Z,21.14264,0.0,0.0,0.0,49.47,2025-09-19 23:16:33.405,21.955833333333
Long Yeast Grow,pioreactor02,2025-09-19T21:16:33.448Z,21.14264,0.0,0.0,0.0,50.94,2025-09-19 23:16:33.448,21.955833333333
Long Yeast Grow,pioreactor02,2025-09-19T21:16:42.915Z,21.13714,0.0,0.0,0.0,50.94,2025-09-19 23:16:42.915,21.958333333333
